Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
住宿生,comment,妹子你年纪很小吧,中性,无,low
住宿生,comment,别发这种话吧 未成年不能进网吧的 这不是生造黑料吗别到时候再传成她高中不好好读书偷偷去网吧玩游戏了,中性,无,low
住宿生,comment,不是 起码初中不是 之前看她说过每天六点起床坐船去上学,中性,无,low
住宿生,comment,我以为是小学的时候坐船,中性,无,low
住宿生,comment,她只有大学住过宿舍,中性,无,low
住宿生,comment,插个题外话：我上大学之前以为住宿是少数，结果走读才是少数吗，我的初高中穷到没有宿舍所以市里基本都是走读……（）,中性,无,low
住宿生,comment,我这里真的很少走读的，全校才十来个,中性,无,low
住宿生,comment,不知道当嘟嘟舍友是什么感觉,中性,无,low
住宿生,comment,他都没住宿的 我钢琴老师也是她的老师 关系特别好 说嘟嘟经常跑到她家睡觉,中性,无,low
住宿生,comment,高中不是呢，没有宿舍哈哈哈,中性,无,low
住宿生,comment,嘟嘟是谁,中性,无,low
住宿生,comment,她小学和初中都是在一个学校，都是在鼓浪屿校区,中性,无,low
住宿生,comment,每天坐船往返,中性,无,low
住宿生,comment,高中考到厦门一中之后，就回到市区上学了,焦虑,学业,medium
住宿生,comment,福建的初中大多数不用住呀,中性,无,low
住宿生,comment,厦门的话应该也是,中性,无,low
住宿生,title,记录下用过的隔音降噪方案,中性,无,low
住宿生,content,结论：如果单独使用，我感觉降噪效果由强到弱分别是：2号3m 1100耳塞>1号索尼xm5 > 5号霍尼韦尔VS120耳罩>3号杂牌耳罩=4号安耳悠softmini>6号霍尼韦尔303S小号耳塞（如果耳朵孔小，4号和6号可能排序会再靠前些）,中性,无,low
住宿生,content,也试了耳罩，3号戴着箍脑门，5号太夹头（后来在宽物体上戴了一段时间有改善），又买了1号，平躺戴着没啥不适感,中性,无,low
住宿生,content,======以下是实际使用场景： 目前住的不同房子各有各的吵点,焦虑,生活,high
住宿生,content,一套房子的吵点是楼上早起的走动和拖拽桌椅声，不影响晚上入睡，换了个房间动静也小了点，所以就啥都不带，早上被吵醒了就掏出5号耳罩带上，继续秒睡,焦虑,生活,high
住宿生,content,一套房子的吵点是最近楼上换了个做直播的住户，下班到家晚，走动+偶尔掉落东西，凌晨3点多才休息,焦虑,生活,high
住宿生,content,我入睡的时间刚好是楼上回来不久的点，目前的最强方案是1号耳机开降噪+2号耳塞，基本就啥也听不到了,中性,无,low
住宿生,content,3号4号和6号已闲置,中性,无,low
住宿生,content,PS：前段时间感觉耳朵闷，去看医生发现是鼻炎导致的咽鼓管阻塞，也问了医生说经常用耳塞并不会中耳炎，保持清洁就没问题，放心了继续用,中性,无,low
住宿生,comment,耳塞加耳罩的组合咋样呢 可以隔绝室友的呼噜声吗,中性,无,low
住宿生,comment,没有遇到呼噜声的场景，无法答复你…,中性,无,low
住宿生,comment,但朋友跟我说容易中耳炎,中性,无,low
住宿生,comment,如何不是震天响的话，可以,中性,无,low
住宿生,comment,建议你买索尼 xm 的耳机试试，对我很管用,中性,无,low
住宿生,comment,我是这样的，但是有人在旁边说话的话是一点用处都没有，所以我来这个帖子了,中性,无,low
住宿生,comment,呼噜声可以隔绝,中性,无,low
住宿生,comment,这个组合对于特别强劲的呼噜声，会变得很小，但是对于像我这种神经衰弱的，还是能听到，我现在想知道入耳式降噪耳机加隔音耳罩和耳塞加头戴式降噪耳机哪个组合更强,中性,无,low
住宿生,comment,我男友打呼嚕有60分貝，用耳塞+頭戴降噪耳機+放白/粉紅噪音 我可以一睡到天亮,焦虑,生活,high
住宿生,comment,有推荐的头戴式降噪耳机么,中性,无,low
住宿生,comment,这些价格都不便宜也不能买来试，想买到一款降噪效果好睡觉也不会容易压坏的,中性,无,low
住宿生,comment,请问也是要阻隔（最好完全隔掉）楼上走路脚步声等等 是耳罩+耳塞好还是降噪耳机+耳塞好,中性,无,low
住宿生,comment,耳机+耳塞，不是特别响的都能隔绝掉，而且耳机开降噪外还能再放白噪音，可进可退，舒适度也强多了,焦虑,生活,high
住宿生,comment,请问xm5带着睡觉会听到自己的心跳声吗,中性,无,low
住宿生,comment,我是耳塞+耳机睡觉，会有心跳声，纯耳机没试过,中性,无,low
住宿生,comment,不好意思，想问问是头戴式耳机+耳塞还是入耳降噪耳机+耳罩好点,中性,无,low
住宿生,comment,最近遇到舍友说话很影响睡觉的情况所以很纠结买哪种方案,中性,无,low
住宿生,comment,我没有入耳的降噪耳机，你再看看别的测评吧,中性,无,low
住宿生,comment,但耳罩的舒适程度是远比不上头戴式耳机的,自卑,自我,high
住宿生,comment,好的明白了,中性,无,low
住宿生,comment,xm5睡着了不会压到吗,中性,无,low
住宿生,comment,我仰睡，不影响,中性,无,low
住宿生,comment,用的什么枕头啊,中性,无,low
住宿生,comment,就是普通的乳胶枕,中性,无,low
住宿生,comment,耳塞戴一整个晚上耳朵会闷吗 之前用的硅胶的一整个晚上耳朵会闷 第二天早上起床都听不清 想换一个新的,中性,无,low
住宿生,comment,有一点闷，但早上取下以后就没事了,中性,无,low
住宿生,comment,1号耳机是啥,中性,无,low
住宿生,comment,索尼xm5,中性,无,low
住宿生,comment,我也是经常戴耳机，咽鼓管发炎感觉还是跟鼻炎有关吗,焦虑,身体,high
住宿生,comment,我最近鼻炎不严重，就没有耳朵闷了，耳塞一直持续在用,中性,无,low
住宿生,comment,耳机加耳罩和耳塞加头戴耳机那个效果好,中性,无,low
住宿生,comment,我没有入耳耳机,中性,无,low
住宿生,comment,索尼降噪豆怎么样,中性,无,low
住宿生,comment,缘分啊，抱抱姐妹等这批用完我试试，感觉我后续再买的话又得大一些尺寸了,中性,无,low
住宿生,comment,可以的，我每次坐飞机都带，会好受很多,中性,无,low
住宿生,content,方案1：3M工业降噪耳罩 + AirPods Pro 目前的最优解,中性,无,low
住宿生,content,舍友对话声和尖声不能100%消除，但已经降到听不清在说什么的程度，变成了白噪音和asmr混在一起很好睡( ´▽｀)，冲马桶声和水龙头声音也可以消除掉,焦虑/正面,生活/学业,high
住宿生,content,缺点是真的夹脑袋，但是侧睡也还好，可以接受,中性,无,low
住宿生,content,方案2：索尼XM4 + AirPods Pro 刚开始有效，后来彻底免疫了，感觉是我耳朵习惯了,中性,无,low
住宿生,content,如果正好有这两幅耳机可以试一下，流水声、抽屉声这大概能消掉,中性,无,low
住宿生,content,方案3：单独戴降噪耳机 边听歌边写手帐时还行，人声基本听不到,中性,无,low
住宿生,content,最后，降噪耳机真的要少带，本人现在日常带耳夹款，耳朵状况比之前好多了,中性,无,low
住宿生,content,二编：其实真正早睡还是要等舍友安静了，所以本人旷了一节晚自习回来洗漱，大家都在熄灯前一个小时上床了，可喜可贺,中性,无,low
住宿生,content,#降噪耳机#宿舍降噪#终于可以早睡了么么哒#还是觉得零点断电不够早啊啊啊#小姐姐们不要在大声笑了#我在床上闭着眼真的好奔溃,中性,无,low
住宿生,comment,降噪耳机为什么对耳朵不好啊[呃R]刚买了一个,中性,无,low
住宿生,comment,反正我带久了耳朵会出血,中性,无,low
住宿生,content,本人高一住宿生，想从120瘦到100斤，但是在学校没什么时间可以运动，该怎么通过饮食减肥#求助贴#高中#减肥,无助,学业,high
住宿生,comment,等上大学了减吧，高中没精力饿着学习呀，,中性,无,low
住宿生,comment,又不胖 还在长身体不要到时候搞得出问题了 高中正是消耗大的时候,中性,无,low
住宿生,comment,但是我不知道为什么我一个学期如果不这样控制的吃的话，可以胖将近十斤,委屈,人际,medium
住宿生,comment,我跟你一样了 110减100需要一个月 120减110还没试过 现在正在尝试,中性,无,low
住宿生,comment,加油加油,正面,学业,low
住宿生,comment,我高中把米饭换成了全麦面包，不知不觉就瘦了10斤，开始也是120,中性,无,low
住宿生,comment,宝子但是这样一天的碳水够嘛,中性,无,low
住宿生,comment,我早上狂炫炒粉蒸蛋糕,中性,无,low
住宿生,comment,本人163，120斤梨形身材，我现在每天早上一袋无糖豆浆，一片藜麦面包有时候会配鸡蛋，中午食堂半碗饭加青菜和肉类，晚上喝燕麦粥有时候加一个苹果，这样可以瘦吗，会不会反弹,中性,无,low
住宿生,comment,会瘦的 一天三餐正常吃 不吃撑 七八分饱就行 零食尽量不要吃 奶茶也尽量别喝 实在想喝 点少糖,中性,无,low
住宿生,comment,你目前的饮食坚持下去肯定能看到结果 就是要坚持,中性,无,low
住宿生,comment,住校应该蛋白质吃不够就难减，你买一些即食鸡胸肉带去学校吧，碳水按照体重比例吃够，炒菜正常吃不要吃肥肉就行了,中性,无,low
住宿生,comment,戒饮料零食，保证蛋白质和碳水吃够,中性,无,low
住宿生,comment,千万不要不吃，我就是一个惨痛的教训，高三一个学期不吃晚饭虽然瘦了10斤但是得了胃病,中性,无,low
住宿生,comment,我高一刚开学的时候才一百一十斤，然后一个学期胖了七八斤了，最胖的时候有127斤，我是这学期从寒假开始减肥才到120斤,中性,无,low
住宿生,comment,减肥还蛮占用注意力的,中性,无,low
住宿生,comment,可分享方法已瘦二十斤了,中性,无,low
走读生,title,CATTI常考词条“走读生”,中性,无,low
走读生,content,【每日词条翻译】 拓展知识 走读生是指在学校学习但不住宿在校内的学生,中性,无,low
走读生,content,他们每天往返于学校与家庭之间，按照学校的作息时间进行学习和生活,中性,无,low
走读生,content,"举个 Being a nonresident student has its challenges, but it also teaches me the importance of time management and independence. 作为一名走读生有其挑战，但它也让我学会了时间管理和独立的重要性",中性,无,low
走读生,content,温故而知新 heuristic teaching——启发式教学 好记性不如烂笔头，欢迎大家在评论区打卡学习~ 关🐷我，一起学习翻译 #MTI#MTI翻译硕士#catti翻译专业资格证#英语#英语翻译#翻译学习#专八翻译#四六级备考#英语四六级翻译预测#词条#英汉互译词条#词条翻译#MTI复试#六级翻译#人工翻译#四六级翻译#单词#英语单词#MTI词条翻译#每日翻译练习#每日翻译#翻译#翻硕真题,自卑,自我,high
走读生,comment,walking dead…,中性,无,low
走读生,comment,nonresident studenr,中性,无,low
走读生,comment,noresident student,中性,无,low
走读生,comment,走读生 nonresident student,中性,无,low
走读生,comment,nonresident student 走读生,中性,无,low
走读生,comment,heuristic teaching启发式教学,中性,无,low
走读生,comment,nonresident student,中性,无,low
走读生,comment,"Me: Who are you? Why are you here? Mystery Man: To make you into my Marionette, of course.",中性,无,low
走读生,comment,简单说就是不在学校住宿，在家里住宿呗,中性,无,low
走读生,comment,day student,中性,无,low
走读生,title,走读生周五上学vlog,中性,无,low
走读生,content,#vlog#沉浸式#上学日记,中性,无,low
走读生,comment,牙老师到底有多少水杯和书包,中性,无,low
走读生,comment,还有手机壳,中性,无,low
走读生,comment,同问哈哈,中性,无,low
走读生,comment,想要多少买多少,中性,无,low
走读生,comment,感觉可以批发了,中性,无,low
走读生,comment,还有学生卡套,中性,无,low
走读生,comment,同问，为什么每次都有新水杯,中性,无,low
走读生,comment,书包，娃娃,中性,无,low
走读生,comment,还有挂价,中性,无,low
走读生,comment,还有挂件,中性,无,low
走读生,comment,还有小挂件，以及零食,中性,无,low
走读生,comment,还有娃娃,中性,无,low
走读生,comment,还有玩偶,中性,无,low
走读生,comment,每次看牙牙的视频，我都觉得牙牙的财力深不可测,中性,无,low
走读生,comment,牙牙的房间,中性,无,low
走读生,comment,海苔得很多,中性,无,low
走读生,comment,我也是啊，要是我家里有钱一点，我也可以过上这种无忧无虑的生活吧,中性,无,low
走读生,comment,我从起床到出门只要7分钟穿衣服一分钟 洗漱两分钟 吃饭4分钟 因为真的真的起不来 所以一般出门了脑子还在床上,中性,无,low
走读生,comment,你不写作业吗,中性,无,low
走读生,comment,职高很少有作业,中性,无,low
走读生,comment,牙牙酱晚上好,中性,无,low
走读生,comment,放学捡到50块钱,中性,无,low
走读生,comment,我去那很幸运了,中性,无,low
走读生,comment,比心处是马嘉祺吗,中性,无,low
走读生,comment,^🍆 请几位马芙来认一下,中性,无,low
走读生,comment,是马嘉祺,中性,无,low
走读生,comment,真的很想知道吡牙老师扎电话圈怎么做到不把电话圈弄散的（对不起可能我理解错了不是用电话圈扎头发对不起对不起）,中性,无,low
走读生,comment,牙牙书包里没装过书,中性,无,low
走读生,title,走读生周四上学vlog,中性,无,low
走读生,comment,我们今天没作业,中性,无,low
走读生,comment,加1加1[心心眼R],中性,无,low
走读生,comment,刚写完作业喵,中性,无,low
走读生,comment,谁懂现在才放学到家的,中性,无,low
走读生,comment,刚起床就看到,中性,无,low
走读生,comment,对啊啊啊还有上学前的时候,中性,无,low
走读生,comment,谁懂我们学校不让穿短裤的救赎感,委屈,人际/学校,high
走读生,comment,我学校还不让穿牛仔裤呢,委屈,人际/学校,high
走读生,comment,我们也是,中性,无,low
走读生,comment,不是我们不穿，是大夏天的蚊子多的要命,中性,无,low
走读生,comment,我很想问问主播为什么要买那么多老鼠的挂件呀,中性,无,low
走读生,comment,呲牙老师是大鼠的忠实粉丝,中性,无,low
走读生,comment,今天我生日🎂,中性,无,low
走读生,comment,白粥加酱油是什么味我一般都是加白糖哎,中性,无,low
走读生,comment,我觉得蛮好吃的,中性,无,low
走读生,comment,为什么你们学校有小卖部,中性,无,low
走读生,comment,还让用手机,中性,无,low
走读生,comment,刚吃几口挺好吃，但是吃多了有点腻,中性,无,low
走读生,comment,不带书吗,中性,无,low
走读生,comment,应该是走读生 书都在学校,中性,无,low
走读生,comment,关于上学还有时间拍we love这件事,中性,无,low
走读生,comment,那是vlog,中性,无,low
走读生,title,高中时的走读生,中性,无,low
走读生,content,回想自己班上的走读生，每天都有搞笑事情发生#浪漫生活的记录者#搞笑评论#万万没想到#神评论#搞笑日常#幽默#热门小说#回学校的路上#搞笑的日常#惊不惊喜意不意外,中性,无,low
走读生,content,#上学#上学日常#在校日常#晒晒我的桌面#日常plog#日常碎片PLOG#女高中生的日常#女高中生#学校日常#高中生活#日常#07女高中生#07,中性,无,low
走读生,comment,宝宝你这样不容易掉下去吗,中性,无,low
走读生,comment,宝宝你这个小盒子能求个链接吗,中性,无,low
走读生,comment,不会的桌子很宽,中性,无,low
走读生,comment,这不错,中性,无,low
走读生,comment,感觉你们桌子好大我们桌子放下这些东西之后上课就没地方放课本和写作业了,中性,无,low
走读生,comment,挑的大一点的桌子,中性,无,low
走读生,comment,我以前放的时候经常容易被别人撞掉后来就在桌子上面贴了一层美纹纸然后在拿胶水把笔筒粘上就不容易被撞掉了,中性,无,low
走读生,comment,我们学校会杀了我的,中性,无,low
走读生,comment,又不会损伤桌子用美纹纸贴在桌子上撕下来不留胶,中性,无,low
走读生,comment,欧，这样包围着老有安全感了不过一筐全掉就是灾难,中性,无,low
走读生,comment,那个灯是干什么的,中性,无,low
走读生,comment,是个蓝牙,中性,无,low
走读生,comment,听歌的音响,中性,无,low
走读生,comment,你们班没有猛牛冲撞吗,正面,学业,low
走读生,comment,后排靠窗 王的故乡,中性,无,low
走读生,comment,名创优品十块钱两个,中性,无,low
走读生,comment,我也有耶,中性,无,low
走读生,comment,问问三层架子链接,中性,无,low
走读生,comment,这都能遇到，出勤秒了,中性,无,low
走读生,comment,我是初中生，想问问各地区上高中让这么改造吗,中性,无,low
走读生,comment,同款闹钟,中性,无,low
走读生,comment,我之前头上别了一个卡子，为了别刘海，就被她说了,委屈,人际,high
走读生,comment,宝宝求求推车链接,无助,学业,high
走读生,comment,还有毯子和屁垫,中性,无,low
走读生,comment,美乐蒂包包链接,中性,无,low
走读生,comment,呲牙，你知道没更的这两天我是怎么活过去的吗,中性,无,low
走读生,comment,她本来就不是日更啊，也得让她休息休息吧,中性,无,low
走读生,comment,我的意思是说之前她几乎是日更，所以大家每天放学回来可以看，只是这两天没更，很想看,中性,无,low
走读生,comment,我还以为放假了,中性,无,low
走读生,comment,谁家好人放假是八月,中性,无,low
走读生,comment,我放学十点钟回家我会被我妈打成牛杂,焦虑,家庭,high
走读生,comment,那很美味了🍟,中性,无,low
走读生,comment,我十点钟回家加上在外面买那么多东西会被直接打成尸体,中性,无,low
走读生,comment,撞头像了,中性,无,low
走读生,comment,确实，我感觉我妈可能都会报警,焦虑,家庭,high
走读生,comment,出去玩又不是不跟家长说,中性,无,low
走读生,comment,主播，你第一件衣服我也有,中性,无,low
走读生,comment,想问问是哪家的,中性,无,low
走读生,comment,什么书包,中性,无,low
走读生,comment,想要杯子链接,中性,无,low
走读生,comment,问问什么书包🎒有没有链接,中性,无,low
走读生,comment,宝宝水杯有链接吗,中性,无,low
走读生,comment,我也需要,中性,无,low
走读生,comment,我们今天考完试了,中性,无,low
走读生,comment,不是，我们明天考试,中性,无,low
走读生,comment,大鼠便当是哪一家店滴,中性,无,low
走读生,comment,主播问问手环的表带有链接吗,中性,无,low
走读生,title,当全校只有我一个走读生：,中性,无,low
走读生,content,#搞笑#剧情#校园#学生,中性,无,low
走读生,comment,张勇早就过了结婚年龄了吧，为了卖早饭都留了好多级了,正面,学业,high
走读生,comment,毕竟都是张总了家里三个食品加工厂,中性,无,low
走读生,comment,你是认真看了的,中性,无,low
走读生,comment,那其实不算早恋了,中性,无,low
走读生,comment,所以谈一个不容易啊,中性,无,low
走读生,comment,留级了十几年 同班同学的舅舅，当年就是第一批顾客,中性,无,low
走读生,comment,年龄比某些老师还大[坏笑R],中性,无,low
走读生,comment,不仅不算早恋，还有大叔诱拐未成年菇凉的嫌疑,中性,无,low
走读生,comment,哈哈哈哈哈,中性,无,low
走读生,comment,哈哈哈哈哈哈哈,中性,无,low
走读生,comment,你们学校全是男学生 你住校是跟哪个早恋,中性,无,low
走读生,comment,发现了华点,中性,无,low
走读生,comment,重庆还好吧,中性,无,low
走读生,comment,这是重庆的嘛，盛产撒子你还不晓得嘛,中性,无,low
走读生,comment,居然没接什么美什么团的广子,中性,无,low
走读生,comment,这么一说还真是，以前广告期期不落的，现在怎么接得少了,中性,无,low
走读生,comment,这么大个学校愣是没个食堂是吧,中性,无,low
走读生,comment,食堂不好吃,焦虑,生活,medium
走读生,comment,食堂被抢生意了，你往下看就揭秘了，连续剧,中性,无,low
走读生,comment,比我婆的普通话还撇,中性,无,low
走读生,comment,周老师全身都搞笑,中性,无,low
走读生,comment,巨脚皂脸,中性,无,low
走读生,comment,小红书搞抽象张总格调最高,中性,无,low
走读生,title,走读大学生真的很爽,中性,无,low
走读生,content,在本地上大学天天回家吃饭，可以说一个星期在学校只吃2顿饭，在学校几乎不花啥钱，但是生活费照样给，还是一个月3500,中性,无,low
走读生,content,真的很爽,中性,无,low
走读生,content,可以存好多钱,中性,无,low
走读生,content,#大学生走读#大学生存钱 今日消费： 游戏-6 果粒橙-4 共：-10元 这个月剩余：2840 #大学生花销,中性,无,low
走读生,comment,不会哦，我的几个上课搭子也都是跟我一样天天回家,中性,无,low
走读生,comment,有些住宿费也不是很贵，看你们导员人怎么样吧，有些不太好说话,中性,无,low
走读生,comment,主播海南哪所学校,中性,无,low
走读生,comment,不过我生活费1k3 但是周末都吃家里的 买衣服裤子也是另外报销,中性,无,low
走读生,comment,也可以了哈哈哈哈，我是买衣服不报销，但是我上学期间购物欲望蛮低的,中性,无,low
走读生,comment,我当时物欲高一点 买衣服然后周末要吃点好的哈哈哈哈 现在我是能省则省,中性,无,low
走读生,comment,对 我大一的时候也是 我爸爸也在附近做生意（开共享月卡，每天往返）,焦虑,家庭,high
走读生,comment,我大一的时候还是住校，后面课少了就天天跑回家了哈哈哈,中性,无,low
走读生,comment,基本下午没课就回去吃饭(一周回五天，偶尔一两天有晚课)，晚上也可以在家住,中性,无,low
走读生,comment,其实有钱的话在学校附近租房子住也很爽我还从家里带来了我的小猫每天放学就找小猫玩好爽好爽,正面,生活,high
走读生,comment,大三下在考虑要不要出去住本来准备等到大四再出去住的,中性,无,low
走读生,comment,很舒服了，我们的课还算多，有时候我晚上也要留在学校吃饭家长还不给生活费，主打一个花自己的钱,愤怒,社会,medium
走读生,title,难道是我错了吗,中性,无,low
走读生,content,大学走读有什么坏处吗,中性,无,low
走读生,comment,除了早上要比别人早一点起还有懒得回去只能找空教室流浪以外没缺点,中性,无,low
走读生,comment,点了，也就是早八需要五点半起其他很爽,中性,无,low
走读生,comment,离学校很远吗这么早,中性,无,low
走读生,comment,离学校得坐两个公交一个地铁,中性,无,low
走读生,comment,那确实有点远课要是很散要在学校呆一整天,中性,无,low
走读生,comment,那确实是有一个自己的空间，有舍才有得,中性,无,low
走读生,comment,我也是五点半起我们这边这个地铁说要开死也不开,中性,无,low
走读生,comment,找不到教室好处理，加班长微信问，小组作业我们这可多人找落单的了，就算到后面没组满也会强制组,中性,无,low
走读生,comment,我家离地铁口也得骑个电动车十几分钟，学校附近还没有地铁，得倒个公交车,中性,无,low
走读生,comment,还有挺多的 竞选班干部或者积极分子的时候比较少人投你 综评也比较容易给你打低分 期末复习重点你可能比较晚才拿到,焦虑,学业,medium
走读生,comment,那如果我是在宿舍也有床位呢,中性,无,low
走读生,comment,那你也不能不考试吧 有时候舍友认识上届会问他们期末重点 很多都是原题,焦虑,学业,medium
走读生,comment,考试跟室友什么关系我们的会直接发到群里，还有学校大群,中性,无,low
走读生,comment,所以你是外宿的还是,中性,无,low
走读生,comment,当然有关系 现在老师不给直接划重点了会被举报 甚至划重点的时候还叫你不要录音拍照 舍友会认识不同的学长学姐 有时候这个有这科那个有那科 都是私底下分享的 不会发在群里面 乱发对谁都没有好处,中性,无,low
走读生,comment,我是混宿 有时候隔壁班划重点比较细 我们是同专业不同老师 有时候就需要整理,中性,无,low
走读生,comment,我们不这样，我外宿的时候，班内同学还问我要呢,中性,无,low
走读生,comment,因为他们知道你有啊 我们有的时候也要跟别的同学问有没有,中性,无,low
走读生,comment,我跟她都不熟，懒得跟你说了，她也就是试着问，我们学校考试不严，打印店会留有别人打印期末题的复印件，直接买就行,焦虑,学业,medium
走读生,comment,所以这个帖子在讨论走读的坏处，你也没走读过,中性,无,low
走读生,comment,我现在是走读,中性,无,low
走读生,comment,然后路程的话，因为骑电动车要30分钟至25分钟到课室，所以一般早一个钟起床，住宿的话，我们学校比较小，可能也就5分钟就到课室了,中性,无,low
走读生,comment,除了要早起一点和没课时没地方待四处流浪没有坏处,中性,无,low
走读生,comment,我觉得呆在图书馆蛮不错的 有作业就做做作业 也可以找点事情做做 很安静,中性,无,low
走读生,comment,建议大一还是先住宿，因为只有住宿了之后的走读你才能体验到走读有多爽,中性,无,low
走读生,comment,劝退因为我申请失败了,中性,无,low
走读生,comment,为什么会失败我正在申请中,委屈,人际,medium
走读生,comment,你住宿舍照样也都得靠闹钟自己醒,中性,无,low
走读生,comment,我走读成功了，可以分享经验,中性,无,low
走读生,comment,唯一坏处是和班里人都不熟,中性,无,low
走读生,comment,不算坏处，和他们熟了也没什么用,中性,无,low
走读生,title,《真假走读生-充电宝之争》,中性,无,low
走读生,content,周日我要是交手机了他就发现我拿了模型机 我要不交那更说不过去#学生#家庭 手机 #手机没收#模型机#求助#学校#万能的小红书,无助,学业,high
走读生,comment,这就必须要交真机了 我之前买过好多模型机 后来有一次给我妈发现了 周日他们要检查我手机 所以现在买了个备用机,焦虑,家庭,high
走读生,comment,好的宝贝,中性,无,low
走读生,comment,宝宝你高几呀,中性,无,low
走读生,comment,趁他们不在把家里再找找吧,中性,无,low
走读生,comment,然后她们问你就坦白，估计是拿你手机看锁屏了然后诈你呢,中性,无,low
走读生,comment,下次可以买个只能开碎屏的备用机,中性,无,low
走读生,comment,这个帖子不删留给宝宝们讨论住宿和走读,中性,无,low
走读生,comment,宝你是咋走读的啊现在[抽泣R]租房吗还是父母陪读,中性,无,low
走读生,comment,学校家单趟四十五十分钟左右我妈咪每天早六晚十开车送,焦虑,家庭,high
走读生,comment,但是家长不让主要是,焦虑,家庭,high
走读生,comment,走读啊宝子,中性,无,low
走读生,comment,我天啊，我也是这样，而且他们都是那种以自我为中心的，就是完全不考虑任何人的感受，而且都熄灯了，还在那里大声说话，因为我想走读的事情，我已经跟父母吵两回了，不是因为安全问题，就是因为经济问题，,焦虑/委屈,生活/家庭,high
走读生,comment,我们家也是经济问题所以妈妈同意每天单趟40分钟路程接我回自己家,中性,无,low
走读生,comment,天呐，我也是，然后我的一个最好的朋友也不跟我说话了，也融入到那个小团体了,中性,无,low
走读生,comment,真的b溃,中性,无,low
走读生,comment,没有那么久,中性,无,low
走读生,comment,我家长给我两个选择 走读3年没手机周末也不能出去她每天接送 住宿可以带手机去 放学校旁超市（但成绩没达到要求也收手机）,中性,无,low
走读生,comment,需要时间，我还私藏手机呢，这样感觉没那么陌生了,中性,无,low
走读生,comment,走读代价是什么,中性,无,low
走读生,comment,背一个包，手机放包里，回宿舍回教室都背着,中性,无,low
走读生,comment,怎么说我初中是父母接送上下学，每天五点半多我就起床他们起的比我更早，晚上我也九点多坐校车到家十点他们在小区门口等我和我一起回家，高中了他们要求我住宿，我一开始也和你一样，但是后面真的明白家里的情况,中性,无,low
走读生,comment,咋样了宝子 适应了嘛,中性,无,low
走读生,content,请问一下 一般走读生 是以什么理由向学校申请#走读生,中性,无,low
走读生,comment,走读还需要理由,中性,无,low
走读生,comment,不是需要申请吗,中性,无,low
走读生,comment,我们学校不需要,中性,无,low
走读生,comment,直接去给老师说走读就行，不用找理由,中性,无,low
走读生,title,谁懂大学离家五站地铁直达 天天走读,中性,无,low
走读生,content,有没有大学没办走读 但是我上完课就回家的选手 能不能说说什么感觉有没有什么后果#大学走读,中性,无,low
走读生,comment,我也走读专本硕都在走读,中性,无,low
走读生,comment,不查寝没晚自习，不到五点下课，坐车四十分钟，只有爽字可言,中性,无,low
走读生,comment,全程坐公交甚至只需两块钱,中性,无,low
走读生,comment,有早八吗,中性,无,low
走读生,comment,每天都有,中性,无,low
走读生,comment,咱们不会是同校吧哈哈哈哈,中性,无,low
走读生,comment,坐标石景山某双非一本,中性,无,low
走读生,comment,嗷嗷那不是坐标海淀某双非一本,中性,无,low
走读生,comment,我每天就这样,中性,无,low
走读生,comment,很正常呀，我们学校这样的人多了我和我同学不是在家就是在回家的路上,中性,无,low
走读生,comment,那可能你们学校事不多,中性,无,low
走读生,comment,我们学校挺多事的 但是导员挺好的,正面,生活,medium
走读生,comment,哈哈我们学校周五地铁站堪比航站楼,中性,无,low
走读生,comment,sjm吗,中性,无,low
走读生,comment,我也是查寝 但是我还是依然回家 也没啥事,中性,无,low
走读生,comment,走读的话就一个字总结：爽,中性,无,low
走读生,comment,感觉没啥后果，不查寝的话随便啦,中性,无,low
走读生,comment,我还在地铁站碰到辅导员呢,中性,无,low
走读生,comment,后果就是我的猫很满意我每天回家伺候他,中性,无,low
走读生,comment,养到黏猫,中性,无,low
走读生,comment,哈哈哈哈哈哈,中性,无,low
走读生,comment,回家呗，假如有人问就装傻就行了,中性,无,low
走读生,comment,哈哈哈哈哈哈哈我已经回家一个多星期了 导员也不管 如果查寝都记的是请假,中性,无,low
走读生,comment,没有，除了确实跟班上同学关系一般以外,中性,无,low
走读生,comment,她们都会有自己的好朋友，和你的关系大概就是朋友，而且好事估计也想不到你,中性,无,low
走读生,comment,除非你愿意花时间和她们社交,焦虑,人际,high
走读生,comment,牙师傅有没有自己头像的拼豆呀,中性,无,low
走读生,comment,想去拼一个我将永远追随牙师傅,中性,无,low
走读生,comment,牙牙等我马上拼出来!明晚我就给你看成图,中性,无,low
走读生,comment,图纸我找到啦，等着我更新,中性,无,low
走读生,comment,加油加油,正面,学业,low
走读生,comment,明天大概能在新作品里看到我的成图,中性,无,low
走读生,comment,回复 ｡í _ ì｡ : 明天大概能在新作品里看到我的成图,中性,无,low
走读生,comment,明天大概能在新作品里看到我的成图,中性,无,low
走读生,comment,明天大概能在新作品里看到我的成图,中性,无,low
走读生,comment,宝汁们 明天牙牙新作品的评论区看我成品,中性,无,low
走读生,comment,红色的是番茄味的哦,中性,无,low
走读生,comment,原来是这样，下次我去看，看他有没有进番茄的,中性,无,low
走读生,comment,来了牙牙酱今天考了一天的试..明天还要考两门 我已燃尽...,中性,无,low
走读生,comment,呀，我们今天放三月三啦,中性,无,low
