raw_text,label
我们用画画方面的努力弥补文化课的缺失也不算走捷径啊,1
想开就好，我学校纯文化班的，总是被议论大专分上一本，那咋了，决得我走捷径的有这个本事你们也去走呗，不是说走捷径轻松吗,1
但是当一个疯子也没什么不好的，美术生是可以特殊的，其实你可以不要在意任何与你不同的意见（加油）,1
考虑过了sva～之前遇到的一位老师也觉得sva会适合我,1
美本除了risd不建议外，都可以申请，天选sva…我现在是fall2028届，基本冲sva去了所以只申了vcu和saic,1
毕竟大部分美国艺术院校的录取率都是60-70%+，统计学上我也想不到能拒绝你的理由,1
但是感觉完全重画也来不及了,1
高考总分不靠美术也能裸考浙大,1
110的…新高考I卷,1
我也是新高考1卷的,1
只能说综合分录取后的学生专业水平已经很弱了,1
我这句话没歧义啊，怎么有两个同学都跑来强调中传是校考啊,1
其实还好吧，主要还是看体块的舒展度和理解，可能是正式考的时候实力没发挥出来，不然博主这水平应该过了,1
在冲校考吧,1
加油加油祝马到成功金榜题名成功考入梦校,1
挺好的，不知道今年管的严不严，但是我这一届考的都很好,1
对 说我怎么都是线条 福建揉的特别匀 在杭州要被屌死 说腻,1
左边哪张卷子造型准，结构准但不如右边清晰，效果也不如右边抓眼,1
只要不拉排名的情况下,1
给准初三的建议（无广不卖课）,0
其实不用一直硬塞知识点，找个靠谱的 985、211学长学姐 陪着孩子就很好,0
慢慢让孩子自己会学、愿意学,0
二是像朋友一样陪着，不摆架子,0
弱科慢慢补，强项往上提，好习惯一点点养起来,0
学习的动力从来不是逼出来的，是被优秀的人带着、陪着、慢慢影响出来的,0
能帮我介绍一个学霸吗,0
我家需要,0
我家也要，直接给你发个信息就可以吗,0
帮我介绍一个可以吗,0
给你发信息了,0
语文也很好提，就是背古诗之类的，文言文考得多的,0
wo p p,0
hello我想问问你学习的时候每天的计划大概是个什么样的，现在感觉跟无头苍蝇一样这复习一下那复习一下,0
就赶紧学基础遗漏点，然后背，做套卷，别只刷练习册类型的题,0
化学25没学吧😂,0
政史天才,0
主科 特别好提,0
地理生物实验微机104 我们这边重点去年666 普高650左右 满分八百,0
英语的话宝宝你能看懂文章吗,0
政治历史哪里错的多呀 我觉得上50没问题,0
310分的我从未想过能有这样的突破，70天咬牙坚持，真的实现了566分的目标,0
hello想问问你复习的时候每天的计划大概是什么样的,0
我有好方法,0
多看看基础吧 如果有试卷理科就注重前三大题看看结果 如果有不会 可以问问我,0
我可以问你吗,0
我自己整理了一些学习biji 和方法技巧，不嫌弃可以给你,0
hello能发给我看看吗👀,0
初三有没有啥必干的事,0
大家有什么建议吗（什么方面都可以） #中学生#初中#建议#高中,0
只有早读背诵六点四十五到校到正式早读要二十五分钟，把一些政治背完（或者前一天不太扎实的学科）历史我是认真上完课就不会忘掉了,0
我们政历都是开卷但是背诵的话，可以当场讲过，就记住一部分，然后写作业的时候再巩固一遍，周末放假的时候再记一遍（个人观点）,0
睡前和早读的时候吧,0
我平时睡前会读10分钟，不管多晚都会读10分钟，然后早起来吃饭的时候看两眼，到学校再稍微复习一下就可以背下来了,0
早上到学校极限背，只能说绝境激发潜能,0
我11点半吃完饭背到1点左右，中午睡觉前看一遍，课上背一遍,0
自习课或者下课的时候,0
那当然是违纪啊,0
都快毕业了必须把必玩榜玩一遍,0
小处分好像可以销的吧,0
我不清楚，但是这句话九年义务教育我听了十年,0
Caspian（限流回家）,0
毕业就消掉了,0
嘿嘿,0
赶紧睡觉吧大姐,0
初一初二没入团，初三还要考虑吗,0
入团不是只能成绩好的入吗,0
初三最没必要纠结的就是入不入团,0
确实，初二就入了,0
我们学校那个石榴我馋很久了，毕业就去摘,0
我们啥必也有要干事的,0
当然啦，我们啥必也是要干事的,0
有的有的，我们啥必也是要干事的,0
多拍点照片吧嗯,0
这个是真心动,0
这是圣经,0
刚想说哈哈哈哈哈,0
哈哈哈哈哈哈哈哈哈哈,0
骗你的，初中生不上晚自习7点多才到家,0
初中生不是九点五十放学吗,0
初中放学怎么早嘛,0
姐姐能不能出一个8:30回家6:10起床的,0
姐姐可不可以蹲个7:30开始的 7:30才放学回家,0
求高二学生,0
已关注，初三,0
初三英语周考一次比一次高，我只抓了两件,0
带的昆山初三孩子，最近周考一次比一次好，分数肉眼可见往上走,0
2. 周末单词集中狠背过关 初三词汇量大，平时碎片记容易忘,0
周末集中时间默写+循环巩固，词汇底子稳住，阅读完形基本不丢分,0
初三英语不用拼苦熬，拼的是方法准、抓得紧,0
昆山初三家长如果孩子阅读完形弱、单词记不牢，可以一起交流,0
阅读理解 完形填空,0
陪初三美术生备考一年，我的真实总结,0
陪我家孩子备考一年，踩过很多坑，也总结了很多实用的备考技巧，今天全部分享给大家,0
一定要画完找专业老师批改,0
要不然也不知道自己的弱点在哪,0
3. 速写：抓准人物动态，每天练3-5张，重点练线条流畅度，不用追求细节，先保证动态准确,0
✅ 文化课兼顾技巧 1. 优先抓主科（语数英），每天留2小时补文化课，副科挑重点背，不贪多，每天进步一点点,0
2. 利用碎片时间：孩子练画间隙，让她背几个单词、记一个知识点，积少成多,0
另外提醒一句，备考期间，画材不用买太多、太贵，够用就好，很多高价画材其实没必要，别花冤枉钱,0
#水木源419,0
初中这九点还不改，那大概与高中无缘了,0
"9【一键复制，小红书等你】 1月28日前有效，""📚这里领完整电子梓料15群""邀你一起聊 HU7436 :/#v🥩🍆😎🥝🐭😜🍰🍟🍓🍊🍙😎",0
最新成绩语文100 数学105 英语92 物理46（折后）化学34.25（折后）历史70+（折后16）道法60+（折后12）,0
只要找对方法，一切皆有可能,0
建议找1对1,0
回复 lululu,0
: 找平台，1对1可以提的快,0
可以看看你同学小班在哪上的,0
班上同学都是上补习班 你有推荐的一对一吗,0
: 我天津这边的话你们这边没有，我建议你可以找在职老师,0
便宜点大学生的效果可能会不止一点（除非捡漏）,0
你是成都的吗,0
你语文这么好呀,0
我平时都考80分,0
历史的话还是要背，实在不想背的话，平时没事就翻翻书，就当小说看了，多少有个印象，总结一下选择题在哪个知识点错的比较多，把那一块的知识点多读两遍就行,0
历史大题的话就是一定要好好看答案给的语句，不用背下来，看得多了考试自然就写出来了,0
历史的选择呢选择扣八分,0
[亲一个R],0
我成绩其实还行 但再这个态度我大概能看到自己以后的成绩了,0
上课不会然后就会不感兴趣不感兴趣就会有点犯困一直死循环 刷题也这样 题目一点都不会 根本就没有刷下去的欲望,0
想找一个每个周末监督写作业的初三宝宝本人,0
本人住宿 周末会拖延作业 想要一个可以一起监督学习的同学,0
无非就是刷试卷上小课呗,0
我想找一个一起学习的搭子 可以互相讲题 监督的那种,0
真的会这样,0
九年级就没有给自己定明确的目标,0
老实说我之前还是个学博哈哈哈，当时自以为明白学习的重要性，为成绩打下不错基础,0
我有时感觉是在给别人学，很在乎别人眼光,0
总结：我想变得更好,0
求求善良的大家给我一点advice吧我真的xN很需要我会很用心去看的,0
很有启发的噢,0
但是阿姨你发的这篇我好像没找到 可能删除了……,0
我认真看了几篇 蛮有道理的,0
截图看不清，求原图,0
你好求那张图片的原图 那张截图是糊的看不清 感激不尽,0
能求个原图么,0
阿姨求一下原图,0
重新发了图片，看看这次的是不是清晰 祝大家都顺利哈,0
啊啊啊宝宝世另我,0
而且自己真的有很严重的拖延症 很懒惰 觉得自己之前的成绩也是在用小学打好的基础和上课效率在撑,0
年级前20掉到250开外只需要三年,0
后面的阅读 重在答题技巧，它是有一个答题模板的，你可以在网上搜下自己理解性记忆,0
还有分条作答很重要，阅卷老师没有那么多时间看,0
另外是作文还有小练笔那类，我推荐一个软件，纸条,0
ww宝宝我和你好像,0
没问题祝你地生会考顺利哈,0
班2年12,0
地区不同,0
是啊没有动力,0
2026成都初三二诊时间汇总,0
备考建议,0
📢 敲黑板,0
2026年成都各区初三二诊时间已定,0
小编整理了最新家长分享的时间安排，按区划分，一目了然： 青羊区 4月27日 - 28日 成华区 4月28日 - 29日 金牛区 4月23日 - 24日 武侯区 4月23日 - 24日 双流区 4月23日 - 24日 锦江区 4月28日 - 29日 高新区 4月27日 - 28日 龙泉驿区 4月15日 温江区 4月28日 - 29日 ⚠️ 以上信息来自热心家长分享，仅供参考，具体以学校通知为准,0
💡 二诊为什么重要,0
概念混淆,0
方法不对,0
2,0
^,0
家有初中生集合🙋‍♀️ 娃越学越吃力,0
报课没效果,0
关键是找对补弱重点,0
理科校内基础足够，重点补文科即可,0
收藏对照规划，聊聊你家娃哪科拖后腿👇 #初中学习#初中生家长#初中补弱#初一初二初三学习#学习规划,0
目标：35-45分钟，抢下25+分🔥 【圆综合⭕️】 考点：切线判定（连半径，证垂直）、阴影面积计算（割补法）,0
辅助线口诀：见切线，连切点圆心,0
见直径，连圆周角,0
求弦长，作弦心距🎯 【函数综合📈】 深度考点： (1)问：求解析式（待定系数法，必拿,0
）🎯 (2)问：线段/周长最值（设坐标➡️距离公式➡️化二次函数顶点式）📉 (3)问：存在性问题（等腰/直角/平行四边形，先分类，再代数化列方程）,0
铁律：第(1)问快准稳,0
后面问写对步骤就有分，把设出的坐标、列出的方程工整写下✍️ 【几何探究🧩】 深度考点： 旋转型：必有全等，找旋转角，用 “SAS” 翻折型：利用对称性，对应边角相等,0
类比探究：第(3)问找 “变中的不变”，推广前两问方法,0
模型：高频考 “手拉手模型”🤝、 “对角互补模型” 考前必熟📘 【综合创新💎】 题型：可能是 “新定义阅读”或 “代数几何大综合” 破题三步： 1. 解码🔓：逐字理解新定义，用示例验证,0
2. 迁移🚶：第(2)问直接套用第(1)问方法,0
3. 攻坚🧗：第(3)问可 “猜想+部分验证”写下能推导的步骤,0
⏳考场时间精细化管理表 时段 ：0-10分钟 目标题号： 第1-8题 时间预算：10分钟⏱️ 核心任务与心态：快速启动🚀，进入状态，简单题绝对正确✅ 时段 ：10-35分钟 目标题号：第9-16题 时间预算： 25分钟⏱️ 核心任务与心态：稳扎稳打，攻克小压轴，检查填空书写🔍 时段 ：35-75分钟 目标题号：第17-22题 时间预算：40分钟⏱️ 核心任务与心态：规范书写✍️，步步为营，这是“定心丸”💊 时段 ：75-110分钟 目标题号：第23-25题 时间预算：35分钟⏱️ 核心任务与心态：策略抢分🎯先做所有题第(1)问，再按把握度攻坚,0
我快被体考碾死了,0
3分55?我申请转学!,0
我这边3分40满 况且是1000m,0
不是3分55秒吗我也是江苏的,0
浙江3:25,0
福建也是,0
我去我们是3：23……,0
我们广东的3.13满分[完啦R],0
女生跑1000吗,0
坐标浙江杭州，800满分三分25,0
已经跑死了,0
济南800m3分25满分，还必须选中长跑,0
四分钟584,0
广东800米3.06满分,0
我们这边满分是三分二十五,0
回复 啊,0
: 啥意思啊不是3:25,0
我们800米满分是3分25秒,0
我们306怎么说,0
我们3分20秒满分,0
我们这四分钟450以上就满分了，因为是带摇柄的绳子,0
徐州4分10（女生）,0
什么三分五十五吗，我们这好像是三分三十左右,0
武汉四分钟跳绳女生395就满了,0
满分夺少,0
干脆把800m改成自由搏击吧,0
只有活下来的人才配上高中,0
我也每天跟学校练的，实在跑不动也没敢停，坚持了一学期，最后体测反倒是那些平时偷懒但是有天赋的同学考的好,0
愿世间再无800,0
而且不在少数，光我知道我身边的至少有三四个,0
我们这边800 3分25 每天跑死,0
生理期快来了直接就是一粒避孕药,0
这个东西不是练就能出来的，我800米3分30多已经在我们班排中后了，完全是要靠拼命，每天早上7点跑三圈，大课间跑1000，有体育课也要跑，没体育课下午小自习还要跑1000，一直跑一直跑我的成绩也没有提高，我的小腿已经严重磨损了，每天非常痛但是我还是要跑，但是我们班满分的那些女生平时却没有怎么练，所以这东西真的是要靠天赋，还有最重要的是体重，超过120斤跑起来就很吃力了，我已经120多斤了跑不了满分的,0
四川3分20还是3分10满分来着我忘了，反正我3分40左右扣了一两分[完啦R],0
+1扔了将近三年，才五米一样的起点，别人已经扔了六米七米,0
16.五分之二根号五,0
还有大题目最后一个,0
应该是根5/2,0
方法对的，计算错误，应该是二分之根号五,0
可以给剩下的科目,0
10.D,0
还有答案吗,0
我随便做做最后一题，不都说最后一题难嘛,0
1+3我们班只走了一个,0
今天开了班会，我们班1+3就走了一个孩子,0
本着做人做事要靠谱的原则 知道结果了以后， 觉得要给上一篇1+3的笔记写个续,0
看来初三真是一场硬仗， 不仅是体力、脑力、更是心理素质的比拼,0
我们班走了一半1+3,0
应该不是郊区吧,0
全区快一半的孩子都上1+3了,0
能走那么多,0
本校招100个，外校招挺多,0
求教一下 1+3是这个暑假就定了吗,0
是初二暑假定，初三就去高中上了,0
还是什么时间怎么申报,0
等着学校会通知的，报名时间应该是考试前报名,0
我们班2个附中,0
我们班没有，班二区排就好几百了，有去别的学校的，这个1+3的都得军训么,0
还挺正式的,0
首师集团,0
我们海淀的，小升初就瞄准了有1+3的初中，我们学校招160，本校给120左右，基本前150可以进,0
为啥瞄1+3,0
请问什么叫1+3啊,0
亲，就是初三去高中上一年，这么个1+3,0
我们认识的朋友走了2个1+3,0
都是学习一般的孩子,0
学习一般可能就提前布局了,0
推给我一定有原因，是FS的不,0
哈哈哈，是,0
聪明如你,0
1+3没有好学校啊，为啥要去,0
我们郊区，好学校才有1+3,0
初三生晚间纯动力学习,0
我也是初三生，但是我没有你那么强的动力,0
我觉得也是，好近啊,0
不开玩笑，12天学完地生会考有没有可能,0
不是引流,0
宝宝你是怎么做得到的 现在一科b一科c还有救吗,0
好，生物知识点是必须背嘛还是理解意思就行，感觉现在生物找不到之前做题的感觉了,0
理解完也要背诵,0
回复 喵,0
雨中念 : 之前评论有说哦，还有救的,0
具体是背哪呢,0
老师没画什么重点,0
满分50的生物我只能做到30,0
抓紧时间做试卷，做到不会的就背，这样挺高效的不过你们明天就要会考了吗,0
我们生物改成开卷了 我考44分是闭卷的模考考的 现在就是先在过一遍四本书,0
什么，生物开卷啊,0
是啊是啊 但只是苏州 也不加入总成绩,0
姐妹你是今年的考生吗,0
怎么了吗,0
你们什么时候考,0
我也还剩12天了，请问你那段时间是课上课下都在学地生吗,0
如果刷题都不会的话还是先看书吧，什么时候会做题了就开始刷题,0
你的心态很好，请继续保持每天都有收获的正向状态，祝你好运,0
点进评论区第一眼一个风姿就扣我脑袋上给我吓晕了（）,0
[抽泣R],0
吃5天肠胃炎3天…我是非常忌讳重油,0
哦不这么坏…,0
当你刚上高中时也是这么想初中的,0
初中就算了（,0
真的吗这么好吃吗我们学校的饭我根本吃不下,0
我怎么每一行字都看不懂,0
因为不是每个人都这么过的,0
便秘真实哎,0
我高三真的很轻松啊,0
高中作业也可以自己情况选择性不做 大学有一大堆作业，不做就扣分,0
好想时间再慢一点,0
全托该不该上,0
现在特别纠结要不要上全托,0
可以半托,0
课外稍微加课，暂时先不全,0
语文和数学可以再提提,0
嗯呢 我也觉得,0
语文数学物理再提一下,0
学校老师挺好，干嘛去全托,0
下半学期就是多总结多查漏补缺,0
准高三生vlog,0
我现在也是这个状态虽然道理我都懂，但是我是住宿生，每天上学回宿舍都是这种被嘲讽阴阳，含沙射影，心里还是很难受,0
换宿舍或者走读,0
走读基本不可能,0
抱抱你我以前也是然后复读了,0
如果你本身没有错，不用在意他人的看法，如果他们的行为影响到了你做某事，你可以直接当面跟他们说,0
如果他们还是继续这样的话，你就可以正面刚了,0
寒窗十二年了，你的路都已经铺好了，最后几天被几个人打乱,0
可以尝试买mp3带去听音乐不要听他们说话或者有条件学校附近租房子吧,0
我尽量试试，但是我那几个室友会在我回宿舍洗漱的时候在那阴阳，或者是回到床上睡觉的时候在那里阴阳，或者彼此之间大声的开玩笑聊天，就字里字外就经常是在阴阳我，我很难做到听不到啊但我会尽量试试戴耳机这个方法的,0
寒窗十二年了，你的路都已经铺好了，最后几天被几个人打乱,0
只是每天去学校感觉就要接受那么多人的审视，心里特别不爽,0
你读书是为了你自己，你自己最重要啊,0
可能等你考上大学了，你们都不会怎么接触了,0
如果你真的很想好好学习那坐在所谓的雅座也是一个很好的选择，怎么选看你，你描述的这个状态我认为你自己单座会更好,0
一想到回宿舍碰到他们就难受,0
毕竟现在高三，我很在意睡眠,0
可以试试走读,0
人生最重要的时刻，寒穿苦读12年别为了鸡毛蒜皮的事影响自己啊,0
我也是，还有六十多天现在几乎全班女生都跟我掰了，上一次和男生坐还是在初中,0
省前十/给高三生的四个真诚建议,0
过年期间收到一些私信，其中有人问高三学生怎么把握剩下的三个月,0
所以不用为自己今天迟到或者作业没写完而懊悔，人和人是非常不一样的，你只要在自己的节奏里进步就好,0
2.快速定位自己,0
到了高三这个阶段就不要再幻想三个月暴涨二百分了,0
最后三个月主要是复习、考试，因此必须快速定位自己，找到弱点（越细越小越好），集中训练,0
3.没必要当一个“乖”学生,0
在2的基础上，你没必要对每一门课的作业全部认真对待,0
能够平衡全部学科当然很好，但是全面发展是件很难的事情,0
可以应付的就赶紧应付，不要丢掉宝贵时间,0
不到最后一刻你永远不知道自己可以做到什么程度,0
永远永远对自己有信心,0
这是我最想说的话,0
学姐每周六晚上回家周天中午去学校 周末在家完全不搞学习可以吗 总是因为狠不下心让自己在这么短暂的休息时间学习而愧疚,0
想问问学姐的周末安排,0
姐姐，我也是河南文科高三生，就是我们市在河南文科教育质量不算高,0
联考要看跟谁连，好的学校肯定借鉴程度更大一些，但是也有的联考题目为了难而难，这种就没必要相信了,0
市里面如果一直出题水平比较稳定，还是可以参考的,0
也在犹豫要不要报4月的强基 就是人大的或者北大,0
回复 all too well : 强基直接报，我当时也报了，主要还是为了心理有个安慰,0
但是我最后没参加强基考试,0
报了会在学校公示吗 学校需要提供什么材料吗,0
学姐 你初中时候是不是就很努力呀天天刷很多套卷子那样,0
我还以为开学了没什么人看哈哈,0
河南还没开学,0
非常中肯的建议!,0
很好的建议❤️❤️❤️,0
学姐，我每天晚上都弄了补习，但只从10:20~11:50，每天六小时睡眠加上黑咖啡提神可以吗,0
看你个人精力，我没有学到过11：50不然我会很困很困,0
天啊一定注意身体呀，白天有效利用就好,0
寒假没高效学习，感觉花了不少钱，现在头发白了还脱发,0
我还好，因为兴趣太少，买玩偶买了许多就觉得没意思了,0
一周就放三小时，所以也就习惯了，其实多喝咖啡也行，本人难杀,0
要不试试说脱口秀吧，有一种平静的疯感哈哈哈哈哈,0
既然是准高三了，这些大忌不要碰,0
1.不要暑期在家复习,0
"留校,去图书馆,自习室都是学习的好去处",0
3.不要在自习课耗时长,0
效率远比时长更重要,0
4.不要追剧、刷视频、打游戏,0
没有强大的毅力这些电子产品尽量少碰,0
5.不要在备考资料方面花费太多心思,0
"一般学校发的就已经够用的,如果学有余力再去考虑买专项训练去练",0
"6.不要把同学当做自己的竞争对手,你只需要跟自己比 7.不要等到临考才开始背作文模板",0
英语也是一样的,0
"8.不要总怀疑自己""现在""开始晚不晚!种一棵树最好的时间是十年前,其次就是现在",0
干就完事了! 9.不要和同学比学习时长,0
"每个人情况不一样,报考学校专业也不一定一样,把握好自己的速度就好",0
10.不要在备考期间节食减肥,0
"身体健康永远 是第一位的,好好吃饭才能保证你每天拥有充 沛的学习精力",0
每个人的精力真的是有限的,0
"有懵懂的想法先埋藏在心里,作为激励自己的动力",0
#高三#高中生心理状态,0
老师讲卷子的时候 感觉不服只考那么点分,0
宝宝我愿意来,0
宝宝拉我一下 里面可以问题吗,0
我也要进,0
宝宝我也想进,0
完全是我…,0
能邀我吗,0
对我也是,0
贝贝，我,0
哈哈哈哈哈哈哈哈是这样的,0
@+7 我就这样,0
和出题人抢分🙃,0
我也想去,0
宝宝我来,0
我有自己总结的知识点考点笔记 有人要看嘛,0
你的人生才刚开始,0
我已经麻木了,0
我上次考试直接掉了100多分,0
包括我自己,0
祝愿大家都能考上理想的大学,0
一定可以的,0
说的挺对的,0
如此才能使自己的前行脚步更加坚定,0
我们都会如愿的,0
有负面的时候尽量去调节,0
所有人都变得诡异,0
人际关系开始变得莫名其妙,0
无论发生什么都安慰自己快毕业了,0
那就释放,0
有很强的物欲 但又不知道买什么,0
我前两天还是在跟我同学说“好想买东西，但不知道要买什么”,0
敢上课玩手机,0
我就这样,0
等我毕业了我要谈十个,0
我的食欲物欲消费欲得到了前所未有的增长,0
北京高三生被全托做局的一天,0
一进来就止不住的学,0
您好想咨询,0
什么机构,0
老师留个联系方式,0
位置价格,0
才下课看到现在发您,0
妈啊呀单人单桌超爽有自己节奏学习不用受同桌干扰，但是e人可能要忍一忍了,0
我是ENFP 我主动要求单人单桌的我还求了老师好久,0
老师说小组讨论 我一般马上拿起卷子站起来走动去找自己的朋友 不去凑那种会被围一大圈的大佬（纯粹因为挤不进去 所以每次讨论我都有很固定的搭子 然后如果是前后桌这样的小组讨论我都是组长 我会选择抛问题然后旁观 因为我会下意识把自己的想法强压别人的想法 这样的我会闭嘴 一对一或者一对二的讨论我就会一直说一直说一直说,0
哎我们没有小组大部分都是同桌讨论而且还不让下位,0
也不是单桌吧就是我同桌出去全托惹,0
单桌是天堂好不好，我们每次换桌我都死盯着单桌那个位置,0
我是从单桌变为双桌的,0
诶我操爽了啊,0
那你也举报呗,0
咋能自己吃亏呢,0
宝宝有火就快发,0
那就好 祝你前程似锦后遇良人,0
一般这种情况被举报了老师都不会怎么管的吧[呃R]我朋友的老师还叫她关注一下班上的小情侣让这段时间别分手了（我朋友是班长）,0
跟所有人说永远不见,0
对啊[呃R]这不相当于以后只有咱们对着照片蛐蛐别人的份了吗哈哈哈哈哈，直接一个退居幕后，上帝视角了真的很微妙欸,0
是滴是滴,0
哈哈哈哈哈,0
我也一样,0
裸考+1，全科只有语文能看（写完100+）,0
我也是，，,0
终于能离开这个鬼地方了,0
终于就要结束了,0
鬼知道我等这一天等了多久,0
哈哈哈哈哈你也没睡啊,0
补药啊啊啊啊——你也给我回来吃一遍,0
像一般这样的都是能考好的,0
我上课的时候一直在想和我亲友面基要干啥 根本控制不住,0
异地亲友跟远走他乡有什么区别好好亲友，你的Riiin来啦👊🏻👊🏻👊🏻过来,0
☝🏻️坐下,0
我们学校刚通知的明天回家周，然后六月一号返校，我们好像是前三四天清学校布置考场吧,0
原来大家精神状态都这样,0
那很放心了😌那很有集体意识了😌那很好了，烤,0
考他个惊天动地，考他个天崩地裂，考他个神号鬼泣，考他个虎虎生威,0
今天才用探测仪查违禁品…我现在就一心一意地想着整容,0
看成整理仪容仪表了……我也……做头发，双眼皮，脱毛……一条龙我来力,0
@💿 好真实啊,0
超级啊真的超级真实,0
已知我今天带了手机,0
真的?,0
是的，真的,0
我记得之前好像每周都有人被抓到,0
都是从轻处理,0
不知道欸 反正我现在初二 我们班里就有人带了 别的班也是一样滴,0
所以是为啥,0
60小时学习实拍合集,0
#studyaccount#学习动力向#高三#渔馆文学 小合集,0
我有点坚持不下去了,0
字好工整唉,0
"Believe in yourself, you can do it!",0
先从抄写的作业开始进入状态 然后再学动脑子的 ，前提是你得坚持下去,0
作业不会,0
作业前面几题都是基础题吧 不会是不是课没听好啊,0
姐妹 在飘窗这里学习 腿怎么放,0
放桌子下面,0
这下面不是实心的吗,0
数学破如防,0
高一的吗,0
我做过这个，对于初学者来说很难啊,0
想问下这个草稿纸是在哪买的,0
看着很爽,0
这是好久之前的了,0
我要是有这桌子 我愿意学一天,0
我靠，这是什么的证明过程吗,0
wbxl没抢到,0
求时钟链接,0
真的假的,0
居然只剩四周了，这种感觉好不真实,0
OMG，5天了[呃R],0
一举高中,0
四天后就上战场了，你准备好了吗,0
哈哈哈哈哈哈哈哈哈哈哈我已经大一啦，这句话是鼓励帖主的啦,0
我也有这种感觉,0
明明死到临头还没有紧迫感，更觉得恍惚,0
ip正确想法正确,0
是这样了,0
这是真的,0
对的对的我现在的头像还是有村架纯,0
真的 读了那么久该是什么样还是什么样,0
感觉我们25届高三有一种独特的松弛感……是因为我们属猪属狗吗,0
平静就是最好的状态,0
真的吗 但是凭自己平时的发挥根本达不到理想分数,0
还有三周只顾着玩光夜趁着难度降低,0
好真实，同河南考生，老农民天天在肝星露谷,0
不可以的吧,0
看你能不能遇到贵人吧,0
如果方向正确，上限可以很高,0
是的 很多袋鼠 还有大蜘蛛…,0
但是专注力也可以通过练习提升,0
人的精力是有限的有天赋的人做导数压轴可以触类旁通，三小时顶得上一般人三天的学习量,0
应试教育如此，其他方面亦如此,0
今天的自己比昨天的自己强一点就可以了,0
一定可以的，宝宝相信自己,0
有可能大智若愚,0
暖归暖不烫人就行,0
祝你生活愉快,0
安顺一中吗，感觉遇到校友了,0
不是不是 毕节一中哈哈哈哈哈哈,0
只要你认真学 考的分数就值得相信自己 不用管什么上限不然只会给自己退缩找借口,0
总结一下超好记的高三生物大题答题规律,0
. 📚代谢类大题 📍核心规律：先写“原料→产物+能量”，再补影响因素,0
. 📚遗传类大题 📍核心规律：先判显隐性，再推基因型，最后算概率，一步都不能少,0
🔍具体操作： ① 判显隐性：看无中生有、有中生无，不确定就写大概率为××性,0
② 推基因型：先写已知基因，未知用“_”代替，再根据子代性状反向推，比如子代有隐性性状，亲代一定各带一个隐性基因,0
③ 算概率：分情况算，记住“杂合子自交3:1，测交1:1”，多对基因分开算，最后相乘,0
. 📚调节类大题 📍核心规律：先判调节类型，再写“感受器→传导→效应器”（神经）或“激素分泌→作用靶器官→反馈调节”（体液）,0
② 体液调节：写清激素名称+靶器官+作用，比如甲状腺激素→全身细胞→促进新陈代谢、促进生长发育，别忘了反馈调节,0
. 📚实验类大题 📍核心规律：遵循“分组→处理→观察→结论”，变量唯一，无关变量相同且适宜,0
🔍具体操作： ① 分组：分对照组和实验组，每组样本量要多,0
② 处理：对照组正常处理，实验组只改变一个自变量，其他无关变量都相同,0
③ 观察：写清观察指标,0
感觉自己像在雾里看花，能量流动、物质循环、信息传递这几个词摆在一起我大脑就一片空白更别提后面那些图表和计算了，现在看季琼还能把我捞出来吗,0
早点开始学,0
你这样子学下来能提升多少啊,0
看个人投入，我是从六十多提到八十五了，光合作用这块基本不丢分了,0
我也没看多久，这个月才开始听，上次周考生物比之前涨了十五,0
②每天饭后陪散步15分钟，只聊轻松话题,0
【家长应对】：①强制作息：固定23点睡、6点40起，雷打不动,0
②每周日晚花1小时复盘，只问“本周哪块最稳,0
哪类题还丢分,0
下周重点补哪块,0
②营造轻松氛围：少问“准备好了吗”，多问“今天有啥好玩的事”,0
③睡前聊10分钟不聊学习，帮她放松入睡,0
我见过太多孩子本末倒置地拼命，最后在关键时刻“阵亡”,0
演示一下最后78天高三政治刷题的顶级方法,0
发了上一篇笔记后，很多宝子问我政治怎么刷题、刷完怎么复盘,0
1. 近三年全国卷真题 全国卷是风向标，无论你在哪个省份，全国卷都有极高的参考价值,0
它们往往在题型创新上走在前列，比如开放性试题、辨析类试题、情境化试题等,0
做这些题可以帮你打开思路，提前适应新考法,0
. 2️⃣正确思维 （一）选择题 1. 考点定位意识 拿到一道题，先看考的是哪本书、哪个模块，定位准确了，选项才能对得上,0
2. 材料解读意识 刷题是求准,0
高质量的标准是你有没有真正读懂材料,0
一是仔细,0
题干里的每一个词都可能有信息量,0
主体是谁、行为是什么、时间节点有没有暗示,0
二是全面,0
有时候选项里有一个词和你看到的材料关键词很像，但整体意思不对，那就是干扰项,0
把材料主旨和课本原理连起来，才是正确答案,0
3. 陷阱识别意识 政治选择题的坑就那么几种：主体混淆、概念偷换、绝对化表述、因果颠倒,0
刷题时多留个心眼,0
. （二）主观题 1. 题型判断意识 先看设问是什么类型,0
原因类就调理论+现实+意义，措施类就调主体分析法，体现类就调材料词→学科术语，评析类就调合理+不足+结论,0
"2. 材料分层意识 读材料的时候顺手用斜杠分层，一个句号一层,每层在旁边概括核心意思，然后把每层和课本原理对上号 3. 术语调用意识 同一个意思，用课本术语写和用大白话写，得分完全不同",0
2. 正确选项分析 不仅要看自己为什么错，还要看正确选项为什么对,0
其实还好，各科都得安排我当时每天就学政治一个小时左右坚持了二十多天，大题能稳在得分点上了之后主要是刷题保持手感,0
不理解的部分我把常迎对应的讲解认真过一遍，不然做题慢，难题也啃不动,0
