Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
爸妈吵架,content,我妈本来想整我爸的,焦虑,家庭,high
爸妈吵架,content,没想到我今天休息我被牵连了,中性,无,low
爸妈吵架,content,刚清空完库存,中性,无,low
爸妈吵架,content,我一看纸是砂纸,中性,无,low
爸妈吵架,content,我爸我妈还不在家,焦虑,家庭,high
爸妈吵架,content,父母吵架,焦虑,生活,high
爸妈吵架,content,孩子遭殃#爹妈吵架#原生家庭的痛#厕所奇遇记#瑞幸咖啡联名多邻国#搞笑#真没招了#局部抛光,焦虑,生活,high
爸妈吵架,comment,局部抛光吗,中性,无,low
爸妈吵架,comment,好巧，老大居然也在看,中性,无,low
爸妈吵架,comment,回复：还好在手里发现了不然的话……,中性,无,low
爸妈吵架,comment,🐈 我的老天,中性,无,low
爸妈吵架,comment,我也是哈哈哈哈哈哈哈哈哈 前段时间刚买了抛光膏啥的,中性,无,low
爸妈吵架,comment,我也以为是,中性,无,low
爸妈吵架,comment,七万目可以打磨镜面了,中性,无,low
爸妈吵架,comment,回复：我记得大概5000木就相当于人手的粗糙程度了，7w如果有那一定无比丝滑,中性,无,low
爸妈吵架,comment,（抽象版 哈哈哈哈哈哈哈哈哈我也,中性,无,low
爸妈吵架,comment,回复：哈哈哈哈哈哈哈哈哈哈哈哈哈哈,中性,无,low
爸妈吵架,comment,+1,中性,无,low
爸妈吵架,comment,📄,中性,无,low
爸妈吵架,comment,找的就是你,中性,无,low
爸妈吵架,comment,这是什么番,中性,无,low
爸妈吵架,comment,回复：好像是银魂,中性,无,low
爸妈吵架,comment,记得磨一磨砂纸,中性,无,low
爸妈吵架,comment,连你也砂吗,中性,无,low
爸妈吵架,comment,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,中性,无,low
爸妈吵架,comment,回复：哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,中性,无,low
爸妈吵架,comment,这下子知道的人更多了，让银笑幻,中性,无,low
爸妈吵架,comment,我就知豆一定有gintama,中性,无,low
爸妈吵架,comment,阿姨自己不在家里上厕所吗,中性,无,low
爸妈吵架,comment,还是特意自带卫生纸去上,中性,无,low
爸妈吵架,comment,她自己带卷纸进去，把卫生间卷纸拿走了，换的砂纸,中性,无,low
爸妈吵架,comment,这么个狠招也能想得出来,中性,无,low
爸妈吵架,comment,我妈对付我爸的妙招几十年不重样,焦虑,家庭,high
爸妈吵架,title,当你的妈妈随机打断你并开始“攻击”你😂,中性,无,low
爸妈吵架,content,家人们，你们有没有和妈妈聊天聊得好好的，你还在滔滔不绝时，她突然打断你然后开始“攻击”你一个和本次谈话八竿子打不着的弱点,中性,无,low
爸妈吵架,content,根本就不挨着啊,中性,无,low
爸妈吵架,content,可接着你就拿出小镜子开始照：哎,中性,无,low
爸妈吵架,comment,一摸一样,中性,无,low
爸妈吵架,comment,尤其是关于某件事激情输出了5分钟后 她突然有一个毫不相关的评论（关于我样貌或者什么外在的东西）给我一瞬间浇灭了,中性,无,low
爸妈吵架,comment,我说句认真的，如果长期这样，年纪大了发现妈妈这个症状有加重，及时带老人去看一下认知功能,中性,无,low
爸妈吵架,comment,回复：说出你的故事,中性,无,low
爸妈吵架,comment,回复：认知功能,中性,无,low
爸妈吵架,comment,我感觉，就算是相干的评论也是否定你的那种,中性,无,low
爸妈吵架,comment,真的不理解,中性,无,low
爸妈吵架,comment,我会打断我妈，然后强迫我妈听完,焦虑,家庭,high
爸妈吵架,comment,以前我跟我妈无论说什么都会被她扭到好好学习上，现在不管说什么都会被她扭到谈婚论嫁，所以我现在什么也不说了,焦虑,家庭,high
爸妈吵架,comment,她又开始不爽我不理她，说我翅膀硬了疏远她,中性,无,low
爸妈吵架,comment,一般听到这几句我都不想继续讲了[呃R],中性,无,low
爸妈吵架,comment,对对对对对我妈也这样,焦虑,家庭,high
爸妈吵架,comment,对对对，特别是我和她分享到关键的时候，她说你嘴巴不要张这么大,中性,无,low
爸妈吵架,comment,解决不了一点问题，问了就是吵架，本以为能依靠最后真的只能靠自己,焦虑,生活,high
爸妈吵架,comment,这个可以有，毕竟人的阅历和兴趣点不完全一样,中性,无,low
爸妈吵架,comment,那些靠攻击孩子转移话题的也不知道想什么,中性,无,low
爸妈吵架,comment,至少你妈妈还说不想听，我妈是不说觉得没劲就假装在听，然后干别的事情,焦虑,家庭,high
爸妈吵架,comment,我从小说的最多的一句话就是你有没有在听我讲话,中性,无,low
爸妈吵架,comment,不想听为什么不说，浪费我时间体力,委屈,人际,medium
爸妈吵架,comment,归根结底血缘关系也是他人,中性,无,low
爸妈吵架,comment,对外社交时可能会迎合对方表示出兴趣，对家人反而不装了，不感兴趣就是不感兴趣,焦虑,人际,high
爸妈吵架,comment,必须否定你看你难受，她才知道你还是那个受我控制的孩子,中性,无,low
爸妈吵架,comment,不感兴趣可以回答不感兴趣，而不是找个别的点攻击,中性,无,low
爸妈吵架,comment,但是爸妈跟小孩滔滔不绝讲些有的没的或者诉苦倒苦水说自己小时候怎么怎么难的时候，孩子却从没敷衍过或者这样对待过，父母要求小孩照顾自己的情绪，但却忽视打压（甚至背刺）小孩的情绪，本质就是关系中的不平等，让孩子在情绪上当父母，挺自私的说实话,中性,无,low
爸妈吵架,comment,初中父母离异，我从小住在爷爷奶奶家，周末偶尔才能和我妈出去逛会儿街,焦虑,家庭,high
爸妈吵架,comment,这样的事情不止一次，现在我好几年没有和她说过话了,中性,无,low
爸妈吵架,comment,要怀疑你妈妈是不是adhd的程度了,中性,无,low
爸妈吵架,comment,笑死我了 请问你现在还好么 会不会思绪乱飞,中性,无,low
爸妈吵架,comment,我也是，因为我妈从小给我洗脑要一心几用，而我实际上又没有这么大的精神力，导致我现在adhd，做一件事的时候必须有另一件事同步进行我才能做下去,焦虑,家庭,high
爸妈吵架,comment,比如上学听课的时候写另一科作业，不写的话这门课我一个字也听不进去,中性,无,low
爸妈吵架,comment,现在就是做工作笔记的时候必须有个小游戏在旁边开着，我需要操作游戏和记笔记来回切换，不然这个笔记一个字都写不下去,中性,无,low
爸妈吵架,comment,准确，再也不发朋友圈就是这个原因,中性,无,low
爸妈吵架,comment,已经比其他人算是非常非常少发朋友圈的了，我妈都不在照片里找茬，直接说这个内容不能发，那个时间点发了不好，比如我休假出去玩的就不能发，因为别人在上班,焦虑,家庭,high
爸妈吵架,comment,所以很少拍照，又不能发，干脆不拍了，懒得争辩,中性,无,low
爸妈吵架,comment,笑死了，想起我姐有一次发一张在高速公路发生事故的照片，我妈冷不丁来一句你去哪儿,焦虑,家庭,high
爸妈吵架,comment,我妈看我pyq文案都能挑错别字（我故意用的网络用语只是看起来像错别字的那种）之后全屏蔽她了…,焦虑,家庭,high
爸妈吵架,comment,都这样了还每次兴高采烈去找妈妈也是不懂了[呃R]你就宠她吧[呃R],中性,无,low
爸妈吵架,comment,是啊 我早就不跟父母分享了,中性,无,low
爸妈吵架,comment,和她讲面试的时候发生的事，我觉得我回答的挺好，她一句人家老师问这个又不是要你答这个,中性,无,low
爸妈吵架,comment,我爸也是个被害妄想者，意淫者，乱想者，分不清现实与幻想者，他从我妈话里获取关键词已经幻想出老师问的问题有哪几十种意思，要看我什么样的反应，反正我当时的回答就是错的,焦虑,家庭,high
爸妈吵架,comment,打个比方，老师问1＋1＝,中性,无,low
爸妈吵架,comment,，我回答了2,中性,无,low
爸妈吵架,comment,我把这件事和他们讲，我妈认为老师要看你回答的态度，答案2不重要,焦虑,家庭,high
爸妈吵架,comment,真可能，因为我初中表妹跟我兴高采烈分享啥的时候我也没兴趣只能强装捧哏捧两下,中性,无,low
爸妈吵架,comment,回复：会，而且我妈不跟我倒苦水，她跟她老公倒,焦虑,家庭,high
爸妈吵架,comment,回复：说实话，一样，听着听着忽然站起来：“妈，洗澡水烧了吗,中性,无,low
爸妈吵架,comment,我要洗澡,中性,无,low
爸妈吵架,comment,回复：笑得hhhh,中性,无,low
爸妈吵架,comment,回复：我妈给我倒苦水的时候我会认真回答试图分析，然后她会觉得我多管闲事,焦虑,家庭,high
爸妈吵架,comment,经常是我妈问我，然后我回答的时候突然打断我，然后就径直去做她的事情了，我:,焦虑,家庭,high
爸妈吵架,comment,除了每周视频一次，根本不和家里联系,中性,无,low
爸妈吵架,comment,我自己在外面住那三个月，我根本没联系过家里，还是12、1、2月等到过完年了我才回家,中性,无,low
爸妈吵架,comment,回复：唉，频繁联系会感到有点负担，甚至经常要先做好心理准备,中性,无,low
爸妈吵架,comment,一个月都没一次我,中性,无,low
爸妈吵架,comment,因为你妈妈已经跟不上你思想的高度甚至你的社会性都比她更强了，她只能把你拉到你五岁那一年攻击你，这样才能确保她还拥有着掌控力,焦虑,学业,high
爸妈吵架,comment,我：晒出我做的一桌子菜,中性,无,low
爸妈吵架,comment,我妈：为什么不做带鱼,焦虑,家庭,high
爸妈吵架,comment,我昨天给你说了要做带鱼,中性,无,low
爸妈吵架,comment,我妈：中看不中吃吧,焦虑,家庭,high
爸妈吵架,comment,回复：老扎心了,中性,无,low
爸妈吵架,comment,我高中的时候有个网友姐姐，过年的时候送了我一份礼物，一些圈内周边和他们公司发给客户的年礼，打包给我了,中性,无,low
爸妈吵架,comment,（实际上就是因为有共同话题是一个圈子的才认识的）一下子一盆冷水浇下来，然后我就再也不分享我的任何朋友了,中性,无,low
爸妈吵架,comment,她还总是说我不跟他们聊天，有什么好聊的,中性,无,low
爸妈吵架,comment,那份礼物很用心的，还有姐姐给我塞的一些她自己的大牌护肤品的小样，说是给我的惊喜,中性,无,low
爸妈吵架,comment,我才慢慢学着改变，后期才发现是这个原因,中性,无,low
爸妈吵架,comment,回复：说得很好，我天，36岁了终于看到有人把我的问题总结如此到位,中性,无,low
爸妈吵架,comment,不想被挑刺就不停给自己叠甲补充，其实根本没有把话说得滴水不漏的义务,中性,无,low
爸妈吵架,comment,我承认我抖腿了（如图），但我问的是我说得怎么样,中性,无,low
爸妈吵架,comment,大家都听得很入神,中性,无,low
爸妈吵架,comment,要是你不抖腿就更好了,中性,无,low
爸妈吵架,comment,”感受如何,中性,无,low
爸妈吵架,comment,会容易接受一些吗,中性,无,low
爸妈吵架,comment,回复：起码比这个会的,中性,无,low
爸妈吵架,comment,糟了我是这种妈妈,中性,无,low
爸妈吵架,comment,好好改正,中性,无,low
爸妈吵架,comment,那就改变吧,中性,无,low
爸妈吵架,comment,很好奇那你当时心里在想什么呢,中性,无,low
爸妈吵架,comment,比如“我对你说的话不感兴趣，我要拿回话语主动权”,中性,无,low
爸妈吵架,comment,啊对对对，我最近在犹豫国内还是国外，跟我妈聊了半天经济形势科研氛围事业规划blabla，我妈突然冒出来一句：国内的饭好吃呀,焦虑,家庭,high
爸妈吵架,comment,"这个还算相关的，我妈是无论我在说什么她都回的是她最近在做的事儿, 主打一个已读乱回",焦虑,家庭,high
爸妈吵架,comment,不仅这样，有时候是她问你什么事，你说的过程中她这样,中性,无,low
爸妈吵架,comment,我自己提起的她不感兴趣也就罢了,中性,无,low
爸妈吵架,comment,我妈也是这样，一模一样,焦虑,学业/家庭,high
爸妈吵架,content,孩子打暑假工，叫她发工资把打工期间没发工资时我给的饭钱车费还我不对吗,中性,无,low
爸妈吵架,comment,没钱就不要生孩子,中性,无,low
爸妈吵架,comment,你是妈妈还是女儿,中性,无,low
爸妈吵架,comment,但不管你是妈妈还是女儿，妈妈的做法都不对，你是在养女儿还是在养陌生人，没有必要打工就要求女儿给家用,中性,无,low
爸妈吵架,comment,大概率这是暑假工，女儿如果主动给，那妈妈可以要,中性,无,low
爸妈吵架,comment,如果是妈妈强行讨，这个钱要来了也没意思,中性,无,low
爸妈吵架,comment,如果你是女儿，我建议你服软，毕竟你经济还没有独立，长辈的想法是很难被儿女改变的，她们只能听得进去同辈人或更长辈的话，你在她眼里只是个乳臭未干翅膀硬了的逆女，她想在经济上控制你是很容易的,中性,无,low
爸妈吵架,comment,孩子还小，养她是应该的不应该要钱,中性,无,low
爸妈吵架,comment,现在要钱就是为难她，她都没有正式工作，就算正式工作也要工作几年稳定一点才能要她买买礼物给你,中性,无,low
爸妈吵架,comment,为什么妈妈和女儿这么计较,中性,无,low
爸妈吵架,comment,我妈和我说过一句话，养儿不算饭食钱,焦虑,家庭,high
爸妈吵架,comment,可以来个好心的上海网友说那句话吗,中性,无,low
爸妈吵架,comment,第一次听到那么离谱的事情,愤怒,社会,medium
爸妈吵架,comment,感觉没必要要算的这么清楚嘛,中性,无,low
爸妈吵架,comment,嗯，道歉了,中性,无,low
爸妈吵架,comment,妈妈谅解我了,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 有情绪很正常，沟通才是解决一切的良药,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 抱抱,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 好宝宝,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,我爸老酗酒 心梗去世前最后一通电话 我说的是喝酒了就不要给我打电话,焦虑,家庭,high
爸妈吵架,comment,唉 不要内疚,中性,无,low
爸妈吵架,comment,说实话这个真没啥自责的必要,中性,无,low
爸妈吵架,comment,我爸也老喝酒 而且之前很轻微的中风过 医生给他的警告是烟酒都必须戒 但是好了伤疤忘了疼 现在也经常喝醉 并且家人说什么都不听 我只能说人各有命吧,焦虑,家庭,high
爸妈吵架,comment,这不是你的错，如果不喝酒说不定这辈子都不会心梗,中性,无,low
爸妈吵架,comment,我感觉我会记一辈子，我明明可以那天休息在家的,中性,无,low
爸妈吵架,comment,回复：爷爷不会怪你的，你是他的宝贝孙女，你过得好他才放心,中性,无,low
爸妈吵架,comment,但是没关系，爷爷会原谅你的,中性,无,low
爸妈吵架,comment,回复：是的 他想要什么都会找我 除非他知道我办不到 所以我更愧疚 我明明可以不这样讲话的,中性,无,low
爸妈吵架,comment,回复：姐妹，正因为你一直对爷爷好，爷爷才会这样找你,中性,无,low
爸妈吵架,comment,所以你要相信，在爷爷的心中，你一直都是一个孝顺善良的孩子，一次敷衍，并不会改变你在他心里一贯的印象,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 君子论心不论迹,中性,无,low
爸妈吵架,comment,这不是你的错，每个人都会有临界点的,中性,无,low
爸妈吵架,comment,妈妈生病已经是很不容易了，对你来说,中性,无,low
爸妈吵架,comment,回复：嗯，我懂你的意思,中性,无,low
爸妈吵架,comment,他精神分裂复发了，老是不明所以地走来走去，会自言自语歇斯底里地大叫，漫无目的地绕圈,中性,无,low
爸妈吵架,comment,说起来起初我发现哥哥不对劲的时候把事情很严肃地告诉我爸爸，他还固执地不相信轻描淡写地说让我多陪陪他，而我的爷爷更是直接没收了我哥向我妈偷偷要的MP3，甚至包裹都没拆开，在烧我哥哥的遗物他才拿出来,焦虑,家庭,high
爸妈吵架,comment,回复：心疼你抱抱，每个人都有自己的命数都是冥冥之中决定好的，你哥哥说不定已经去更好的地方了,中性,无,low
爸妈吵架,comment,你也不要把错都推在自己身上，不要老是埋怨自己了，这样下去自己的心理会越来越不健康的,中性,无,low
爸妈吵架,comment,找点事情让自己平静下来，转移注意力，不要多想了,中性,无,low
爸妈吵架,comment,回复：好好活着，就是弥补了，你是妈妈身上掉下来的肉，妈妈去天堂了但还有你-她的一部分留在这世上，好好过日子就好🙏,中性,无,low
爸妈吵架,comment,回复：我不认识你 但是抱抱你,中性,无,low
爸妈吵架,comment,没事的，亲情就是不管怎么吵也不会散，我们也有自己收纳情绪的上限，她能体谅你,无助/焦虑,学业/生活,high
爸妈吵架,comment,如果你一直用后面的情绪惩罚自己，在这里面走不出去才是对自己真正的伤害,中性,无,low
爸妈吵架,comment,嗯嗯，好,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 其实大家都这样，人无完人,中性,无,low
爸妈吵架,comment,所以这个帖子有这么多人宽慰你,中性,无,low
爸妈吵架,comment,他也同样在意我，我们都在缓慢的修正自己,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 乖哦，你也很棒很棒的,中性,无,low
爸妈吵架,comment,一切都会越来越好的,中性,无,low
爸妈吵架,comment,回复：嗯，愿我们都好,中性,无,low
爸妈吵架,comment,我姑妈的儿子，从我出生或者说从我有记忆起，他就一直在我家,中性,无,low
爸妈吵架,comment,我爸妈在我小时候忙着赚钱根本没时间照顾我,焦虑,家庭,high
爸妈吵架,comment,都是我哥照顾我，把我照顾的很好，出门没有自己系过鞋，伸胳膊就会穿上外套，脖子一扭就会帮我拉上拉链，想吃什么立刻去吃，想玩什么立刻去玩，小时候的玩具都需要有很强的动手能力才能拥有，我搞不定的，我只需要撒娇，我哥就跟变魔法一样，他都能搞定,中性,无,low
爸妈吵架,comment,直到我长大了，他有女朋友了，要谈婚论嫁了，要面对现实问题了，发生了一些不愉快，他从我家搬走了,中性,无,low
爸妈吵架,comment,我从天天和他见面变成了两三天一见，一周一见,中性,无,low
爸妈吵架,comment,最后发生了更严重的问题，我们半年没见，甚至微信从天天联系嬉皮笑脸，秒回，轮回，一天一回，有事回复，不再回复,中性,无,low
爸妈吵架,comment,时间来到了过年，到了晚上，年夜饭，我给他发微信，问他你怎么还不过来,中性,无,low
爸妈吵架,comment,都在等你,中性,无,low
爸妈吵架,comment,他说我在家门口坐一下午了,中性,无,low
爸妈吵架,comment,我才意识到我妈根本没有告诉他我们在另一个家,焦虑,家庭,high
爸妈吵架,comment,我质问我妈，为什么连过春节这个日子口都不原谅他,焦虑,家庭,high
爸妈吵架,comment,我妈说大人的事，你还小，你不懂,焦虑,家庭,high
爸妈吵架,comment,再打过去他还是挂了,中性,无,low
爸妈吵架,comment,我就知道我们确实是生分了,中性,无,low
爸妈吵架,comment,回复：问我这个时间你不是在上学,中性,无,low
爸妈吵架,comment,我以为我们会像以前一样有一个大的抱抱，结果，他只是拿着手机笑着看看我，不痛不痒的问了我一句，我支支吾吾不知道怎么回答，他苦笑了一下就走了,中性,无,low
爸妈吵架,comment,我又给我妈打电话，我让我妈联系所有人，问我哥怎么了,焦虑,家庭,high
爸妈吵架,comment,中午我爸给我回电话：你做好心里准备，你哥真走了,焦虑,家庭,high
爸妈吵架,comment,我说我知道啊,中性,无,low
爸妈吵架,comment,他给我发微信了,中性,无,low
爸妈吵架,comment,他为什么不接电话啊,中性,无,low
爸妈吵架,comment,他坐高铁还是飞机,中性,无,low
爸妈吵架,comment,为什么要做好心里准备,中性,无,low
爸妈吵架,comment,不回来了吗,中性,无,low
爸妈吵架,comment,我爸说：你哥自杀了，我一会去接你,焦虑,家庭,high
爸妈吵架,comment,朋友帮我把电话挂了,中性,无,low
爸妈吵架,comment,后来和我妈谈心的时候，我哥没有犯错，是我姑妈犯错了，我哥也是可怜人,焦虑,家庭,high
爸妈吵架,comment,他就在我放学的路口，坐在公园里看我，坐在家门口看我,中性,无,low
爸妈吵架,comment,我一直以为他错过了我的成长，他一直没有,正面,学业,high
爸妈吵架,comment,今年是他离开的第十年，前几年我还是能经常梦到他,中性,无,low
爸妈吵架,comment,很奇怪，每次梦到他都是在我现实遇到焦头烂额的破事的时候，梦里他都会像小时候一样抱抱我，安慰我,中性,无,low
爸妈吵架,comment,一个是他女朋友，一个是我,中性,无,low
爸妈吵架,comment,回复：摸摸 宝宝 说明你哥哥即使不在了 也在守护着你呀 但是到底发生了什么事 你们俩家人闹得这么严重,中性,无,low
爸妈吵架,comment,是因为你哥哥找的女盆友吗,中性,无,low
爸妈吵架,comment,回复：不是，我姑妈的问题，牵连到我哥了,中性,无,low
爸妈吵架,comment,以后一定要话嘴边的时候多思考思考在，不好的话吞回去,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,照顾妈妈一定很辛苦吧，忍不住情绪又很自责,中性,无,low
爸妈吵架,comment,妈妈一定能理解你是善良的孩子,中性,无,low
爸妈吵架,comment,回复：花钱找个陪护,中性,无,low
爸妈吵架,comment,多去墓前陪爸爸说说话，给他烧点纸钱，也许心里会好受点,中性,无,low
爸妈吵架,comment,抱抱宝宝🫂,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,过年了想去幕上给爸爸烧点纸钱，亲戚出远门了，我找不到爸爸的墓地,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,: 只能在十字路口烧烧了,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,回复：嗯嗯，好,中性,无,low
爸妈吵架,comment,日子已经过去一年了 但是小红书时不时还会给我推荐类似的帖子 仿佛想要提醒我别忘记那样的日子 哎,中性,无,low
爸妈吵架,comment,回复：陪护就是很难受，而且很辛苦，不要说对不起,中性,无,low
爸妈吵架,comment,回复：我爸住院两个多月，完全不能动，刚开始还有很长一段时间谵妄，拔管子等等,焦虑,家庭,high
爸妈吵架,comment,我妈在房间里陪了一会，我爸抓着我妈的手睡着了,焦虑,家庭,high
爸妈吵架,comment,我跟我妈就回家了,焦虑,家庭,high
爸妈吵架,comment,从那天以后我爸虽然生命还平稳但是彻底失去说话的能力了，再也没有说过一句话,焦虑,家庭,high
爸妈吵架,comment,回复：哎，不知道说什么，加油吧,正面,学业,low
爸妈吵架,comment,我妈也是患癌了,焦虑,家庭,high
爸妈吵架,comment,我们一起加油，替妈妈,正面,学业,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,你已经很辛苦了，也做的很棒,中性,无,low
爸妈吵架,comment,你们的全家福不在照片里，在心里……,中性,无,low
爸妈吵架,comment,在我发了这条微博后没两个月，她也去世了,中性,无,low
爸妈吵架,comment,回复：只要我们自己做到无愧于心就可以了,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,其实以前正常也这样，大概的感觉就是我都说这么清楚了你还不懂,中性,无,low
爸妈吵架,comment,事情过去这么多年了，这个事情一直在我心里，永远不会抹去,中性,无,low
爸妈吵架,comment,都过去很久了，看到这个帖子画面又浮现回来了,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,唉 我也很难受 我那天上午要上网课 中午才去姥姥家 中午姥爷去世了我才到 上网课那周明明可以每天下课了去姥姥家看看 我偏等到周末才去,中性,无,low
爸妈吵架,comment,只是都不说,中性,无,low
爸妈吵架,comment,很多时候控制不了情绪 回过头才发觉过失,中性,无,low
爸妈吵架,comment,爸爸会原谅你的，别责怪自己了，,中性,无,low
爸妈吵架,comment,不要自责了真的,中性,无,low
爸妈吵架,comment,但是你爸妈不住一起吗 你爸身边没有其他人可以帮忙递药,中性,无,low
爸妈吵架,comment,我爸去世的时候我高一 那时候我在医院陪他不知道干嘛就一直玩手机 他对我说的最后一句话是 一天到晚就只知道玩手机打游戏 我记一辈子从此以后再也没玩过任何游戏,焦虑/无助,家庭/未来,high
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,人的精力是有限的，你在忙于照顾妈妈和处理自己事情的时候精力都用光了，而克制调节情绪也要付出很多精力,中性,无,low
爸妈吵架,comment,照顾病人很辛苦，请不要多苛责自己，你已经很辛苦了,中性,无,low
爸妈吵架,comment,还有宝宝，如果还有精力的话尝试一些不让妈妈发现的发泄情绪的办法吧,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,摸摸她手，陪一陪她,中性,无,low
爸妈吵架,comment,嗯，抱着妈妈哄了很久，就是好自责,中性,无,low
爸妈吵架,comment,回复 明月松间照,中性,无,low
爸妈吵架,comment,你弟弟不会怪你的,中性,无,low
爸妈吵架,comment,我姥爷生病好久了，突然就腰疼然后进了医院，甚至一直住着ICU,中性,无,low
爸妈吵架,comment,他住院的时候我还在上学,中性,无,low
爸妈吵架,comment,寒假放假第一天我爸从车站接到我准备去买新碗，我妈突然打电话过来说姥爷那边有情况她去看看，吩咐我爸说鸡在锅里,焦虑,家庭,high
爸妈吵架,comment,我爸听了电话也不买碗了，答应下我妈然后准备直接回家，问我去不去看看姥爷,焦虑,家庭,high
爸妈吵架,comment,我说不去了，现在那边肯定忙忙的,中性,无,low
爸妈吵架,comment,结果当晚我姥爷就走了，我连他最后一面都没见到,中性,无,low
爸妈吵架,comment,之后我对这个事情一直没有什么感觉，偶尔想起来也感觉好陌生，好遥远,中性,无,low
爸妈吵架,comment,昨天去给我姥爷上坟了，我和舅舅他们一家，凌晨三四点去给我姥爷上坟,中性,无,low
爸妈吵架,comment,他们说姥爷不会开轿车，给扎个三轮车,中性,无,low
爸妈吵架,comment,真的扎了个三轮车，和姥爷之前骑的一模一样,焦虑,学业,medium
爸妈吵架,comment,好好和奶奶说，不要凶,中性,无,low
爸妈吵架,comment,老年人心智和小孩一样，但是比小孩更敏感，他们也知道自己现在能力欠缺，越凶她就会越自责难受,中性,无,low
爸妈吵架,comment,去道歉 一定别给自己留下什么心结,中性,无,low
爸妈吵架,comment,好好地真诚的道歉,中性,无,low
爸妈吵架,comment,好，已经道歉了……,中性,无,low
爸妈吵架,title,孩子有义务调节父母矛盾,中性,无,low
爸妈吵架,content,作为孩子有义务调节父母矛盾#父母与孩子 如图，我爸妈吵架以后，我妈妈总是会让我去和我爸说她的想法，她给我提出她的问题，想让我去解决,焦虑,生活/家庭,high
爸妈吵架,comment,他们已经准备分开了,中性,无,low
爸妈吵架,comment,看吧，他们有解决问题的能力，把事情交给他们自己处理,中性,无,low
爸妈吵架,comment,真好，劝不离,中性,无,low
爸妈吵架,comment,可是我真的尽力了，我还要怎么做她才能满意,委屈,学校,medium
爸妈吵架,comment,回复：是的就是这样的,中性,无,low
爸妈吵架,comment,回复：父母越是这样 孩子以后涉事越不能够成熟 你是不是还在读书啊,中性,无,low
爸妈吵架,comment,回复：是的，我还是个学生,中性,无,low
爸妈吵架,comment,回复：我真的很心疼 我已经工作两年了 26岁了 因为我最近也越到父母的问题 我发现我没有能力解决 很心疼还是学生的你们为什么需要承受这些情绪 学生应该正在无忧无虑好好学习 享受知识进入脑子的美好时光的时候啊,中性,无,low
爸妈吵架,comment,回复：努力课题分离,正面,学业,low
爸妈吵架,comment,我爸妈也这样，我真的奔溃了，说谁都是错的，我不帮也会被说懦弱，从小到大都这样，就因为我是老大,委屈/焦虑,人际/家庭,high
爸妈吵架,comment,回复：我都快30了 一样这样,中性,无,low
爸妈吵架,comment,回复：现在他俩和好了，我妈对我也没一句好话了，我说啥她都觉得我在害她,焦虑,家庭,high
爸妈吵架,comment,你直接怼她 那是你老公不是我老公,中性,无,low
爸妈吵架,comment,我要是你老公 我早就和你离了 莫名其妙,中性,无,low
爸妈吵架,comment,我小时候只被我妈支使了一次我就拒绝了 我那会儿还上小学 我直接回答，我为什么要给我爸打电话,委屈/焦虑,人际/家庭,high
爸妈吵架,comment,我直接说这个家一点都不美满，赶紧离，不离，下次吵架了又来找我诉苦,焦虑,生活,high
爸妈吵架,comment,我也说不动他们，随他们去吧,中性,无,low
爸妈吵架,comment,我的情况和你一样 随便说错一句话我妈就很不冷静 说要和我断绝关系,焦虑,家庭,high
