Keyword,Note_ID,Source,Sentence,label,情绪类型,隐含情绪,情绪动机,置信度
准高三,,content,【家长应对】：①别只盯分数，先稳情绪：我跟她说“一模是找问题的，不是定结果的”，让她把错题分类复盘,1,隐含,焦虑,学业,medium
准高三,,content,③找伴学老师梳理薄弱点，制定专项补救计划，让她看到“问题有办法解决”,1,隐含,焦虑,学业,medium
准高三,,content,✅ 第二个阶段：五月冲刺期—节奏失控期 【崩盘原因】：离高考越来越近，孩子开始“拼命”，熬夜刷题、疯狂报班，结果越拼越乱,1,隐含,焦虑/正面,学业/身体/家庭,high
准高三,,content,”③精简任务：只保留薄弱专项突破，不做无用功,1,隐含,焦虑,学业,medium
准高三,,content,【典型症状】：失眠、食欲下降、反复确认考试时间、情绪敏感,1,隐含,焦虑,身体,high
准高三,,content,把孩子从无效的“拼命”中拉回来，高考才能真正发挥水平,1,隐含,焦虑,学业,medium
准高三,,content,#高中学习方法#陪读妈妈#家有高中生#家长收藏孩子受益#高中提分#陪读日常#高中学习规划#家长必读#高三冲刺,1,隐含,焦虑/正面,学业,high
准高三,,comment,"孩子高三最后阶段心态崩了、找不到节奏的家长，官+留""985""，我把伴学老师给我家孩子制定的""高三冲刺60天稳住方案""分享给你~",1,隐含,焦虑/正面,学业,high
准高三,,content,今天出一期保姆级教程： . 1️⃣优质题目 对于只剩70多天的备考时间，选对题目比刷多少题更重要,1,隐含,焦虑,学业,high
准高三,,content,2.新高考先行地区的真题 山东、北京、上海、浙江这些新高考先行地区的真题也很有价值,1,隐含,焦虑,学业,medium
准高三,,content,. 3️⃣有效复盘 （一）选择题复盘 1. 错因分类 每道错题问自己：考的是哪个知识点、我当时为什么选错、正确选项的依据是什么 把错因写下来，分类整理,1,隐含,焦虑,学业,medium
准高三,,comment,最后六十天冲政治真的还来得及吗,1,隐含,焦虑/正面,学业,high
准高三,,comment,政治其实是冲刺性价比很高的科目，答题套路掌握了提分很明显，我高三时除了选择题还行，大题和时政分析都拉胯，我就跳过基础部分听常迎老师的答题模板和时政专题把哲学、经济、政治生活几个大题板块过了一遍，赋分91,1,隐含,焦虑/正面,学业,high
准高三,,comment,我光是把他的哲学大题答题逻辑搞懂，就涨了快十分真的抓对方法政治提分比死记硬背快多了,1,隐含,焦虑/正面,学业,high
准高三,,comment,25年高考赋分95，没花大量时间背，也没盲目刷题我觉得关键是对核心逻辑的理解要透,1,隐含,焦虑,学业,medium
准高三,,comment,学姐，现快四月了，听他还来得及吗,1,隐含,焦虑,学业,high
准高三,,comment,其实我觉得政治是文综里提分相对容易的,1,隐含,焦虑/正面,学业,high
准高三,,comment,收藏了，我每次选择题都纠结得要鼠，在两个选项里反复横跳还老错，感觉知识点白背了，这听常迎还来得及吗,1,隐含,焦虑,学业,high
准高三,,title,2025年高考全年复习计划，准高三的你别玩了,1,隐含,焦虑,学业,medium
准高三,,content,#高考逆袭#高考冲刺#高考提分#高中学习方法#一轮复习#高中学习资料#快速提分#准高三,1,隐含,焦虑/正面,学业,high
初三党,,content,2.不要用平时成绩来预估中考成绩,1,隐含,焦虑,学业,medium
初三党,,content,⏰6:10-6:30起床快速吃早点 ⏰6:30-7:10英语刷题／刷数学选择题 ⏰7:10-7:50语文／英语早读时间语文专攻初中必背古诗词答题模板<←素材 英语专攻单词＋范文＋高级句式 ⏰8:00-11:40上午上课时间 数学如果老师讲的压轴难题则整理错题 其他老师如果讲的知识点已经掌握则做该科练⏰11:40-12:10午饭一休息时间 ⏰12:10-12:50午休前自习时间背诵政史地选择题 ⏰12:50-13:30午休 （具体时间根据各学校时间调整） ⏰13:40-17:40下午上课时间 如果有自习课则可以完成当日作业／英语刷题课间可以复习当日背诵的古诗或者单词 ⏰17:40-18:10晚饭一休息 ⏰18:10-18:30晚自习前时间 刷英语题／刷今日文综剩下的一科目选择题 ⏰18:30-18:50听力时间 ⏰18:50-20:00数理化刷题时间 ⏰20:00-20:20课间休息时间 ⏰20:20-21:00语文阅读练习 ⏰21:00-21:40文综背诵错题分析 ⏰21:40-22:10晚自习放学洗漱时间 ⏰22:10-23:30整理当日错题 这样一天学下来效率直接拉满,1,隐含,焦虑,学业,medium
初三党,,comment,为什么不要用平时成绩估中考成绩啊,1,隐含,焦虑,学业,medium
初三党,,content,#同学#中考#劝告,1,隐含,焦虑,学业,medium
初三党,,comment,初中物理挺简单的，你上课认真听，听不懂也要硬听，这样慢慢地就开窍了,1,隐含,焦虑,学业,high
初三党,,comment,哈哈跟我妈一样 初中的时候有人跟我妈表白我妈让他好好学习,1,隐含,焦虑,家庭,high
初三党,,comment,我真的觉得大家快到中考玩是因为自己都会了[呃R],1,隐含,焦虑,学业,medium
初三党,,content,#中考#初三#学习方法#开学,1,隐含,焦虑,学业,medium
初三党,,comment,祝我们2026届中考生都考上理想的高中，一起努力加油,1,隐含,焦虑/正面,学业,medium
初三党,,comment,为别人说了那么多次的中考加油 今年轮到我上战场了,1,隐含,焦虑/正面,学业,medium
初三党,,comment,再为自己说一遍吧 中考加油,1,隐含,焦虑/正面,学业,medium
初三党,,comment,加油 不是还想去大城市看看吗 不是想离豹猫更近些吗 不是想要未来活的自由自在无忧无虑吗 再坚持坚持 考上高中 考上高中就给自己铺好第一步路了 加油无论是为了豹猫亦或是自己 你可以的 等我中考完的假期一定要去成都看看停停和山牙子,1,隐含,焦虑/正面,学业,medium
初三党,,comment,还有一百多天中考，一起加油,1,隐含,焦虑/正面,学业,medium
初三党,,comment,多鼓励孩子，很多科目这几个月突击一下没问题的，寒假抓紧查漏补缺,1,隐含,焦虑,学业,high
初三党,,comment,你们平时补课不,1,隐含,焦虑,家庭,medium
初三党,,comment,你们是按中考分数，还有点参照性,1,隐含,焦虑,学业,medium
初三党,,comment,然后你就可以从她的话题知道她熬夜的原因,1,隐含,焦虑,身体,high
初三党,,comment,在她吃宵夜的时候表达关怀，然后说熬夜对身体不好，以后不要熬这么晚，好吗,1,隐含,焦虑,身体,high
初三党,,comment,我还刷到过一模一样的,1,隐含,焦虑,学业,medium
初三党,,comment,我妈嫌我学10多个小时不够,1,隐含,焦虑,家庭,high
初三党,,comment,我妈也是这样觉得凌晨学习不好，但是大家都在卷,1,隐含,焦虑,家庭,high
初三党,,title,给中考体育体考同学的一些一些建议,1,隐含,焦虑,学业,medium
初三党,,content,#中考#初三#备战中考#我的学习进化论,1,隐含,焦虑,学业,medium
初三党,,title,体育中考完结,1,隐含,焦虑,学业,medium
初三党,,comment,26届高考生吗,1,隐含,焦虑,学业,medium
初三党,,content,实在不听写不下去就听一些舒缓的音乐，白噪音也可以,1,隐含,焦虑,生活,high
初三党,,title,中考最后三个月一定不能碰的几个禁忌,1,隐含,焦虑,学业,medium
初三党,,content,#考试技巧#考试技巧#学霸#神奇学习方法在这里#中考加油#学霸秘籍#中考复习#学习技巧#中考#致高考,1,隐含,焦虑/正面,学业,medium
初三党,,comment,果果我们中考顺利,1,隐含,焦虑,学业,medium
初三党,,content,#初三#中考加油#日常plog#日常#学习#study#学习日常,1,隐含,焦虑/正面,学业,medium
初三党,,content,给9年级学生演示一下初三最后62天要努力到什么程度#中考复习#学习技巧#学习规划#学习方法很重要#初三#复习方法#学习方法#中考#初中生#学习更高效,1,隐含,焦虑/正面,学业,medium
初三党,,content,中考历史材料题占比40%-50%，吃透这份，答题规范不丢分，轻松逆袭历史学霸,1,隐含,焦虑,学业,high
初三党,,content,#初中历史#历史学习#中考历史#初中学习#历史材料题#初三复习#学习方法#中考复习,1,隐含,焦虑,学业,medium
初三党,,comment,也没有什么学习方法就是跟着老师刷题和反复做错题,1,隐含,焦虑,学业,medium
初三党,,comment,上学期期末考我全班第二，年级第三，这学期我得加把劲了考上我理想的初中,1,隐含,焦虑,学业,medium
初三党,,comment,往死里刷题，然后反复写错题,1,隐含,焦虑,学业,medium
高三党,,content,#内容过于真实#女生必看#高三精神状态#高考,1,隐含,焦虑,学业,medium
高三党,,comment,高考顺利加油,1,隐含,焦虑/正面,学业,medium
高三党,,comment,高考顺利,1,隐含,焦虑,学业,medium
高三党,,comment,中考生在这里祝你高考成功,1,隐含,焦虑,学业,medium
高三党,,comment,高考加油，一定可以的,1,隐含,焦虑/正面,学业,medium
高三党,,comment,作文没写完还有1行，就这样吧....19分我花40分钟写18分，我花4分钟写60分我花25分钟写我真的是服了我自己了,1,隐含,愤怒,社会,medium
高三党,,comment,问问今天英语难不难 我要中考了,1,隐含,焦虑,学业,medium
高三党,,comment,眼下先中考过关了先,1,隐含,焦虑,学业,medium
高三党,,comment,因为我七号高考,1,隐含,焦虑,学业,medium
高三党,,comment,说实话，现在就高三，马上高考，以前还不信，现在…信了,1,隐含,焦虑,学业,medium
高三党,,content,我亲手杀死了我的人生——在每一个凌晨，在每一道重复做错的题面前，在每一次排名更新时,1,隐含,焦虑,学业,medium
高三党,,content,谁能告诉我，这一切都结束后，生活会变好吗 #高中#高三#高考#随笔#高考加油,1,隐含,焦虑/正面,学业,medium
高三党,,comment,哎呀，老大好年轻，会的，一切都会更好的，高考加油呀，毕业之后无论是打游戏还是出去玩都很好,1,隐含,焦虑/正面,学业/未来,high
高三党,,comment,我和老师一样是本届高考生,1,隐含,焦虑,学业,medium
高三党,,comment,在此祝所有中考高考生考试顺利上岸,1,隐含,焦虑/正面,学业,high
高三党,,comment,一模一样,1,隐含,焦虑,学业,medium
高三党,,content,（纯人类智能，无ai写稿） 下面是一些我自己的信息供大家参考🥰 我是25届北京考生，选科全文，高中是普高，离校前成绩520-540 7月20号左右进的画室，联考256分 校考时间超超超长，参加了大部分美院的校考初试、传电三试、一直到清华美院三试后才回校，此时距离高考约70天，集训后回原高中 没有报培训机构 一模成绩521,1,隐含,焦虑,学业,medium
高三党,,content,二模570,1,隐含,焦虑,学业,medium
高三党,,content,高考617 语文125 数学100 英语140/历史82 政治82 地理88 ✨为了能够帮到和我一样选择艺考的同学们，做了这样一个学习经验分享系列,1,隐含,焦虑,学业,medium
高三党,,comment,还真是……英语简单 数学好提分,1,隐含,焦虑/正面,学业,high
高三党,,comment,是这样的，数学严重偏科考试的时候数学一个个位数，另外两门三位数分数也还算好看,1,隐含,焦虑,学业,high
高三党,,comment,我操我也是这两个校排名都几百名开外,1,隐含,焦虑,学业,medium
高三党,,comment,简单的我会直接回，有关“怎么学英语”“怎么增加题目理解”这种比较普遍的问题我会再发帖来讲,1,隐含,焦虑,学业,medium
高三党,,comment,求助，现在已经到了集训的时候了，但家里没有能力报画室，虽然学校安排了暑假集训，但加起来也只有十几天，期间有十几天的文化课和十几天的自主集训时间，而且不能进行针对性的训练，每天不到五点就放学了（这时候其他同学会去自己报的画室一直学到九点）,1,隐含,无助,学业,high
高三党,,comment,想知道数学英语怎么学,1,隐含,焦虑,学业,medium
高三党,,comment,老师我是27届纯文美术生我现在是没复习过高一高二上没学过高二下开始学习然后现在大概410分左右 我们8月开始集训 我不准备校考想考好的92 数学偏科只能考50分左右 我从现在开始学习高考560是可以达到的分数吗 心里特别没底,1,隐含,焦虑/自卑,学业,high
高三党,,comment,不是，我还以为有人推荐解压小玩具呢，求推荐,1,隐含,无助,学业,high
高三党,,content,怎么还不高考,1,隐含,焦虑,学业,medium
高三党,,comment,刚刚看到距春考84天的倒计时 感慨时间好快 距高考已经没有60天了,1,隐含,焦虑,学业,high
高三党,,comment,还有400多天才高考，我也飘了,1,隐含,焦虑,学业,medium
高三党,,content,一张图扎心了#扬州教育资讯#私立高中#中考#职高#备战中考#新高考选科#中考成绩#初中#理科生#高三文科 #普高要上吗,1,隐含,焦虑,学业,medium
高三党,,comment,不上的话，我中考白考了,1,隐含,焦虑,学业,medium
高三党,,content,#家长必看#极简学习法#高考冲刺#神奇学习方法在这里#邪修学习#我的学习进化论,1,隐含,焦虑/正面,学业,high
高三党,,content,✅北京各区校区分布一览 🏙️ 朝阳区 国贸CBD｜望京SOHO｜亚运村 青年路｜双井｜三里屯 太阳宫｜安贞｜北苑 管庄｜垡头｜潘家园 🎓 海淀区 五道口｜中关村｜苏州桥 西二旗｜清河｜马连洼 田村｜八里庄｜甘家口 北太平庄｜学院南路｜西土城 🏫 西城区 金融街｜德胜门｜月坛 阜成门｜西四｜南锣鼓巷 牛街｜白纸坊｜广安门外 📍 东城区 东单｜建国门｜朝阳门 安定门｜和平里｜北新桥 东四｜崇文门 🌉 通州区 运河商务区｜宋庄｜台湖 马驹桥｜张家湾｜漷县 🚀 大兴区 亦庄｜黄村｜西红门 旧宫｜礼贤｜榆垡 🏞️ 昌平区 沙河｜南口｜马池口 小汤山｜百善｜阳坊 💼 丰台区 丰台科技园｜丽泽商务区｜马家堡 方庄｜卢沟桥｜花乡｜大红门 🏭 石景山区 首钢园｜八角｜古城｜五里坨 ✈️ 顺义区 空港｜后沙峪｜天竺 高丽营｜李桥 🏘️ 房山区 窦店｜阎村｜周口店｜长沟 #高中集训 #全日制 #高三全日制 #封闭式 #暑假班#高中全托#北京中考全日制#高三全托#初三全日制#北京高三#北京暑期#艺考文化课#北京中考#北京高考,1,隐含,焦虑,学业,medium
高三党,,comment,我是超级无敌偏科的那种，其实也可以说是稳定在130了那两科，就是说的谦虚一点点哈哈哈，但是数学我还是有点迷惑，现在是要读课本然后做专题练嘛,1,隐含,焦虑,学业,high
高三党,,comment,找人带你是最好最快的，如果实在没有条件，就先保证课本上的例题和课后题自己能做出来，然后去刷高考题,1,隐含,焦虑,学业,medium
高三党,,comment,市面上有些资料是把历年高考题按章节编排的，而且分了题目难度，这种最好，由易到难去做,1,隐含,焦虑,学业,medium
高三党,,title,高三苦命倒计时,1,隐含,焦虑,学业,high
高三党,,content,#高三文科#早起学习#学习动力#高考倒计时#高考逆袭#高中学习#高考冲刺#一轮复习#高考,1,隐含,焦虑/正面,学业,high
高三党,,comment,当时老师跟我说你毕业之后会怀念这里的，我还想怎么可能,1,隐含,焦虑,未来,high
高三党,,comment,求推荐国际高中,1,隐含,无助,学业,high
高三党,,comment,你们二模好早我们还有20天才一摸嘞,1,隐含,焦虑,学业,medium
复读生,,content,邻近高考，学神向着省状元发起一段冲锋，并同时随手拎起校霸试图carry一段,1,隐含,焦虑/正面,学业,medium
复读生,,content,再艺考流程：统考→校考→高考，节奏全变 统考：应届生从零开始，复读生有底子，但容易“轻敌”,1,隐含,焦虑,学业,medium
复读生,,content,12月就要把所有意向院校的简章下载下来，自己做倒计时表,1,隐含,焦虑,学业,high
复读生,,content,高考体检：复读生通常是3月单独通知，比应届生晚两周,1,隐含,焦虑,学业,medium
复读生,,comment,我服了哈哈哈哈哈哈哈,1,隐含,愤怒,社会,medium
复读生,,comment,被拽蛋吵得精神力下降，变得暗淡了许多（不是）,1,隐含,焦虑,生活,high
复读生,,title,高三300分逆袭之路✨,1,隐含,焦虑,学业,high
复读生,,content,求推荐#百万up学神天天演我#英中四部曲小霄,1,隐含,无助,学业,high
复读生,,content,#复读生#高考冲刺#高考提分#高考改变人生#安徽高考#合肥高考#高考复读,1,隐含,焦虑/正面,学业,high
复读生,,title,高三生的出路‼️💡这些公办本科你都能上,1,隐含,焦虑,未来,high
复读生,,content,👉即使不需要高考成绩,1,隐含,焦虑,学业,medium
复读生,,content,在高考前申请不看高考成绩,1,隐含,焦虑,学业,medium
复读生,,content,高考后申请条件会变高 - 💞根据每个孩子的情况，家庭预算不同，择校不同 ⚠️⚠️家长及学生一点要谨慎选择#当然要记录啊#名校#本科#出国留学咨询#理工科院校#免试入学#国际部#报考指南#中央财经大学#中国传媒大学,1,隐含,焦虑,学业/家庭,high
复读生,,title,南京往届生中考,1,隐含,焦虑,学业,medium
复读生,,content,2009年1月27日出生 然后南京往届生要求18周岁以下 想报名27年中考 那在2026年11月份还是17岁可以报名吗 有没有大佬知道#南京#往届生中考#南师附中,1,隐含,焦虑,学业,medium
复读生,,content,有🈚收过的老师说说呀 #小霄#复读生by小霄#求助,1,隐含,无助,学业,high
复读生,,content,2. 在家自学，以社会考生身份报名高考,1,隐含,焦虑,学业,medium
复读生,,content,② 资格预审：报名前登录江苏省普通高考考生服务平台（gk.jseea.cn），上传身份证、户口本、毕业证,1,隐含,焦虑,学业,medium
复读生,,content,3. 选科调整：新高考选科可调整，但需重新备考调整后的科目，提前规划适配,1,隐含,焦虑,学业,medium
复读生,,content,#江苏复读#2026高考#正则高复#江苏复读学校#复读生#多元升学途径#南京复读学校#南京正则复读学校#江苏高考复读学校推荐,1,隐含,焦虑,学业,medium
复读生,,comment,距离台湾中考13天,1,隐含,焦虑,学业,medium
复读生,,comment,“呜啊～珍的是你啊哈”笑死我了,1,隐含,愤怒,人际,low
复读生,,title,2022高考复读,1,隐含,焦虑,学业,medium
复读生,,comment,没关系的 复读没上岸很正常的 除了高考还有很多条路可以走 可以考研考公考编呢,1,隐含,焦虑/正面,学业,high
复读生,,comment,说实话教材改版真不是问题，只要你想学怎样都可以，我朋友第一年高考失利也是遇到下一届高考教材改版，她还是复读了，第二年高考从民办二本到985,1,隐含,焦虑,学业,medium
复读生,,comment,还是得看排名,1,隐含,焦虑,学业,medium
住校生,,comment,我爸妈要上班 我自己上下学,1,隐含,焦虑,家庭,high
住校生,,comment,我们放学早 走读五点四十就放了我爸有空会来接我 上学就都是我自己早起坐地铁和公交,1,隐含,焦虑,家庭,high
住校生,,comment,我睡眠不好 但是如果能回家 就算睡的时间晚我是可以克服的 毕竟对我来说在家里好好睡两个小时 比在外面睡不好睡五个小时都有用,1,隐含,焦虑,身体/生活,high
住校生,,content,1️⃣物理隔绝噪音和光线 备一副软硅胶耳塞+遮光眼罩，把室友的键盘声、走廊的灯光都挡在外面,1,隐含,焦虑,生活,high
住校生,,content,（实在劝不动） 2️⃣用白噪音盖过杂声 手机放枕边，播放雨声、风扇声或白噪音歌单,1,隐含,焦虑,生活,high
住校生,,content,#宿舍关系#睡不着#舍友#宿舍#睡觉#室友#人为什么要睡觉#睡不着一点#想好好睡觉#晚上睡不着白天睡不醒,1,隐含,焦虑,身体,high
住校生,,comment,真的服了，就一直翻身，这床老响了,1,隐含,愤怒,社会/其他,medium
住校生,,comment,我也不知道，当初身体是真好啊，这么熬都不生病,1,隐含,焦虑,身体,high
住校生,,title,一代人的集体宿舍创伤：被忽略的沉默伤痕,1,隐含,委屈,人际,high
住校生,,comment,反正我大学时期矛盾最大的就是睡觉，你们那时候会注意自己的举止，不吵醒对方吗,1,隐含,焦虑,生活,high
住校生,,comment,年轻的时候基本没有听说谁睡不好啊，那会儿好像什么也不发愁，白天就是上课，玩，晚上到点了大家就熄灯睡觉,1,隐含,焦虑,身体/生活,high
住校生,,comment,我妈（跟我分享的）宿舍生活以前也这样，,1,隐含,焦虑,家庭,high
住校生,,comment,远不如现在的普及率和热度,1,隐含,自卑,自我,high
住校生,,comment,我妈说他们读大学的时候都宿舍里都要排个姐妹，大姐二姐的，平时老乡会的也会互相帮扶，出来大学就包分配,1,隐含,焦虑,家庭,high
住校生,,comment,还有那种外向的擅长从社交里吸取能量的,1,隐含,焦虑,人际,high
住校生,,comment,做小三还是因为要保住工作不被裁员，才去做小三，还要上班，吾腹腹,1,隐含,委屈,学校,medium
住校生,,comment,我旅不起游，换不起手机，拿不出材料，也收不到钱，还得给比我过的好的同学们审材料,1,隐含,自卑,自我,high
住校生,,comment,我不知道怎么评价我大学当班级团支书，助学金这种一般都经过我的手，有很多不是很需要的同学上报我也就睁一只眼闭一只眼，基本报多少都能给，有时候没有必要这么绝对的正义，他也没有侵犯谁的利益，谁知道他是不是不吃饭的钱用来喝咖啡了，又不是特别奢侈的事情，所以这事别掺和，而且还是室友,1,隐含,焦虑,学业,medium
住校生,,comment,确实，多一事不如少一事，反正也和自己没关系,1,隐含,自卑,自我,high
住校生,,comment,我经常看到她笑死我了 这四小龙一直不还钱,1,隐含,愤怒,人际,low
住校生,,comment,我刷到过这人笑死了卧槽,1,隐含,愤怒,人际,low
住校生,,comment,我真服了,1,隐含,愤怒,社会,medium
住校生,,comment,精神衰弱本来就是有病啊凭啥我迁就她而且本来就是宿舍的床摇我就爬床睡觉还说我吵醒她了,1,隐含,焦虑,生活,high
住校生,,comment,万一床不好突然翻一下试试真的吵,1,隐含,焦虑,生活,high
住校生,,comment,真的、我还搬床了、服了,1,隐含,愤怒,社会,medium
住校生,,comment,人家说你吵，你注意，但是你说人家吵的时候，人家就说你说他,1,隐含,焦虑,生活,high
住校生,,comment,就是 千万不能沙 他说你吵你也说他吵,1,隐含,焦虑,生活,high
住校生,,comment,我被说写字的声音,1,隐含,委屈,人际,high
住校生,,comment,对啊真离谱了我想知道他们这些人在什么环境下才能睡着,1,隐含,愤怒,社会,medium
住校生,,comment,一模一样，我是男生，我下铺那个室友也是找我茬说我翻身动静大,1,隐含,焦虑,学业,medium
住校生,,comment,我这个也怪抽象的，说我晚上和别人聊天打字声音吵,1,隐含,焦虑,生活,high
住校生,,comment,找导员调解的话会不会被他说更多琐事啊,1,隐含,委屈,人际,high
住校生,,comment,不止我们班，整整27个班几乎都被偷了 据说是偷了1w,1,隐含,委屈,人际,high
住校生,,comment,我妈也一直教育我离开过视线的水不要喝,1,隐含,焦虑,家庭,high
住校生,,comment,笑死了,1,隐含,愤怒,人际,low
住校生,,comment,笑死我了,1,隐含,愤怒,人际,low
住校生,,title,大学宿舍求助,1,隐含,无助,学业,high
住校生,,content,大学宿舍求助： 怎么能尽量少发出声音,1,隐含,无助,学业,high
住校生,,comment,自己做事情的时候就感觉奇吵无比,1,隐含,焦虑,生活,high
住校生,,comment,首先，如果你不是那种很吵很吵的不好的习惯，我觉得没必要改，如果以后还遇见这种情况你难道碰到一次改一次吗,1,隐含,焦虑,生活,high
住校生,,comment,元旦玩完回来凌晨了但是第二天还要出去玩，想洗个头但是肯定会吵到舍友，有没有什么补偿她们的办法,1,隐含,焦虑,生活,high
住校生,,comment,（但我开关门一直很吵[完啦R]）然后牙刷不要猛一下丢进牙杯里，轻轻放回去,1,隐含,焦虑,生活,high
住校生,,comment,如果涮牙膏沫沫实在吵，开小流水冲也可以,1,隐含,焦虑/正面,生活/学业,high
住校生,,content,你成绩有点不如人意，但是好在最后努力了半年，也算是考上了一个别人嘴里不错的私立,1,隐含,自卑/正面,自我/学业,high
住校生,,content,#遇见美好#生活记录#与美好不期而遇#老师同学在天堂#河北高中#我打死你#没到点不许去#便秘#我服了#我下床上厕所不走动拉你头上啊,1,隐含,愤怒,社会,medium
住校生,,comment,放假时间跟十七中一模一样诶，，，,1,隐含,焦虑,学业,medium
住校生,,comment,吗蛋我笑死了,1,隐含,愤怒,人际,low
住校生,,comment,人家干自己的关你啥事啊,1,隐含,愤怒,人际,high
住校生,,content,#大学宿舍#室友#大学生哪有不疯的#这个宿舍终还是选对了,1,隐含,委屈,人际,high
住校生,,comment,好奇这个博主那个学校 宿舍好棒啊（无恶意今年高考,1,隐含,焦虑,学业,medium
住校生,,comment,直接上去和她们说吧大部分态度应该都会挺好的昨天我们就去和她们说了 都不怎么吵了态度也很好,1,隐含,焦虑/正面,生活,high
住校生,,content,住校生怎么去养耳洞（耀文同款），打完后带那种耳钉不容易发炎,1,隐含,焦虑,身体,high
住校生,,comment,学校不让带耳钉的话，就买那种透明的,1,隐含,委屈,人际/学校,high
住校生,,comment,耳垂手穿带钛合金的话基本不用怎么护理 用生理盐水冲冲就可以了 发炎的话滴点左氧氟沙星,1,隐含,焦虑/正面,身体/学业,high
住校生,,comment,宝宝手穿比较好 钛合金好养 找个大店打 不要贪图几十块钱便宜 平时没事就别管它 有分泌物了再用生理盐水 发炎红肿可以用左氧氟沙星 淤青和痒都正常 打耳洞开始的两周不建议换耳钉哦不要学耀文 还有钛合金耳饰要注意不要被骗哦,1,隐含,焦虑,身体,high
住校生,,comment,打手穿的，我打的120一对，技术很好，恢复特别快，耀文那家应该更贵一点，戴钛合金内螺旋耳钉，最好就在穿孔店买，消过毒的安心一点，每天用生理盐水冲洗一下，然后擦干吹风机吹干，发炎的话滴后面那个眼药水，就买下面这两个就能养好,1,隐含,焦虑/正面,身体/学业,high
住宿生,,comment,听说工作以后，同事也跟集体一模一样,1,隐含,焦虑,学业,medium
住宿生,,comment,不了，住集体宿舍比住在家里香，因为室友是真的完全不care你在干什么但是家人随时会sj你,1,隐含,委屈,人际,high
住宿生,,comment,首先就是隐私，其次熬夜可以不干扰别人，看剧的氛围也好得多,1,隐含,焦虑,身体,high
住宿生,,content,第一次住青旅个人感觉还行，除了那个门开关有点吵，其实其他的都和宿舍没啥区别，睡觉的时候就在思考🤔为什么学校宿舍的床不像青旅的床这样设计呢，床头既有储物的地方，帘子一拉也有私密空间，侧边的灯也可以想关就关，帘子的遮光性很好也不会打扰别人,1,隐含,焦虑,生活,high
住宿生,,comment,裤兜里吧 裤裆什么鬼啊,1,隐含,愤怒,社会,high
住宿生,,comment,我十年前上大学的时候虽然是上床下桌独立卫生间，但是连空调都不装，夏天热到长痱子，一个宿舍都在涂痱子粉,1,隐含,焦虑,生活,medium
住宿生,,comment,每天抢着冲回宿舍洗澡洗头 又冲去饭堂吃饭 洗完澡去饭堂也只能吃剩饭剩菜 回到宿舍楼层低又暗还很潮湿 舍友也挺邋遢的 每次洗完头洗完澡地板很湿还有头发 看着根本下不了脚,1,隐含,焦虑,学业,high
住宿生,,comment,正常人在哪个宿舍都会待的很好，因为正常人具有正常的社交能力、正常的情绪控制能力、正常的同理心,1,隐含,焦虑,人际,high
住宿生,,comment,我这破学校不让，家就在大学对面也得住宿[完啦R],1,隐含,委屈,学校,high
住宿生,,content,⭐️有了这个视频，至此才有了石头的一份检讨书兼道歉信，但我女儿将近初一整个学年去了几次心理咨询还没有解决的心理创伤是无法弥补的，她寡言少欢，有时在课堂上都仿佛听到她们背后阴阳她or言语讽刺她or被班里男生围堵盘讯隐私or想到自己被砸她们三个人哄然大笑…她常深更半夜睡不着，偶尔会做噩梦，严重时需要助睡眠的药，还是经常失眠，现在还在寻求心理医生的帮助，心理医生说后续还需要几个疗程 ⭐️之前是偶尔的背地里冷嘲热讽，自从我女儿告老师后，石头她现在都不装了，越来越明显的欺负我女儿了，这不温不火的伤害是挺折磨人的 ⭐️法院工作人员目前都拿不出什么好办法 ⭐️统一学校就在我们家门口的本地人 我们是普通老百姓 ⭐️ 今天我选择写下这篇文章，坦白说，就是为了流*量，为了她的公开道歉，我们要让我女儿知道，善良是要带锋芒的,1,隐含,焦虑,身体,high
住宿生,,comment,从小我爸妈就说如果有人欺负你你就狠一点打回去,1,隐含,焦虑,家庭,high
住宿生,,comment,对我爸从我小时候就说 你手劲大 谁打你你打回去,1,隐含,焦虑,家庭,high
住宿生,,comment,我爸来了之后，直接当着对方父母说打的好，下次他还打我闺女，就用砖头砸他头,1,隐含,焦虑,家庭,high
住宿生,,comment,甚至我爸妈都不知道我现在在咨询在吃药，不过初中的时候他们已经想过我休学或者退学不读了,1,隐含,焦虑,家庭,high
住宿生,,comment,真是真勇士啊 我八人寝 十二人得吵死吧,1,隐含,焦虑,生活,high
住宿生,,comment,八人寝我也呆过，十二人寝完全地狱级别，吵的此起彼伏,1,隐含,焦虑,生活,high
住宿生,,comment,我服了,1,隐含,愤怒,社会,medium
住宿生,,comment,韩国练习生的话听说手机之类的电子产品确实不让用，饭都得限制着吃,1,隐含,委屈,人际,high
住宿生,,comment,不要只看那些光鲜亮丽的团 你要是去了不一定有他们那样的成绩和公司 我爸朋友的孩子就去当了 感觉还没他在家待着舒适,1,隐含,焦虑,家庭,high
住宿生,,title,大晚上的睡不着，开一个宿舍吐槽帖,1,隐含,焦虑,身体,high
住宿生,,comment,要是真的热得不得了，浑身冒汗就对自己吹一下下，别吹太久，生病吹风吹太久不好，调小风档稍微降一下温,1,隐含,焦虑,身体,high
