Keyword,Source,Sentence,Note_ID
文科生,comment,太对了,
文科生,comment,你这说的太片面了,
文科生,comment,一个人生活在社会中，不可能完全空中楼阁,
文科生,comment,怎么说呢，我心理学并不比社会学的朋友好就业……除了心理健康咨询类，其他我能去的她都能去，她能去的体制泛体制我都去不了一点……精神问题更严重的地狱笑话,
文科生,comment,啊这样 还以为心理学这种偏应用的会比我们这种纯文科好找工作,
文科生,comment,我不知道...一边清楚地看见痛苦一边让自己融入这种痛苦,
文科生,comment,不需要别人关心呀，你都人文社科了，只能自己把自己武装起来，阳光也好痛苦也好积极也好消极也罢，只要你能自洽，就不用在意外界的看法,
文科生,comment,这不仅是一条长路，更是一条只能你一个人走的长路，寄希望于外界的理解，奢求在这个时代金子般不求回报的善意，只会让你更痛苦,
文科生,content,）积累经验 4️⃣ 用户体验研究（UXR） - 心理学/人类学背景吃香,
文科生,content,"京东UXR岗明确要求""社科背景优先"" - 速成技能：Figma+用户访谈技巧 5️⃣ 智库/政策分析师 - 布鲁金斯学会等机构偏爱政治学/经济学背景 - 捷径：关注「中国发展研究基金会」实习 💻 文科生逆袭必备技能 ▫️ Python基础（学数据分析就够了",
文科生,content,比希望的分低了20分，数学历史各低10分 这两科其实是考前花了大力气的…… 历史是平常最稳的、最高的，很久没有见过如此低分，没曾想再见是在高考,
文科生,comment,政治如何能做100，太厉害了,
文科生,comment,过几天争取写一写心得🥹,
文科生,comment,专业类院校人文关怀差一些，很多资源都要卷，还不如去综合类985,
文科生,comment,唉但我这个分太尴尬了,
文科生,comment,复旦今年北京没有小语种,
文科生,comment,怎么ip甘肃了,
文科生,comment,收到🫡谢谢,
文科生,comment,可以试试南大不限组，还是有希望的,
文科生,comment,很心动南大🥹🥹🥹唯一的担心是地域限制就业（回京就业会不会认可度没有一些在京985高呀……）,
文科生,comment,看看能不能上南开或者法大的优势专业，优选经管法，避开纯文科，最好能本硕连读，省去以后保研/考研的麻烦,
文科生,comment,就是怕法大太卷，本身我对法律没有太大兴趣,
文科生,comment,数学确实是短板，但平常没有这么差南开武大都可以随便挑，北师大除了人文实验班不稳别的任选,
文科生,comment,感觉京外一些大学还挺吸引人但是我想学人文类专业怕本科不在北京更难就业实习什么的了,
文科生,comment,平常模考大概在94-100中咣当，正常发挥差不多97吧,
文科生,comment,空间妹子们都在笑而小红薯热评都在吵，我不行了，，煮啵你这里马上成战场了,
文科生,comment,我不行了🌫,
文科生,comment,投胎，很靠运气的，一生只有一次,
文科生,comment,舞蹈生还挺好的，起码不累（我是文科生仅看图的刻板印象，别喷我）,
文科生,comment,文科是什么成分大家懂的都懂，我就是文科，每天东躲西藏的，出门买菜要蒙面，坐车不敢买票只敢坐黑车，上次遇到查身份证的我直接跳车逃走了，真的，文科真的很累,
文科生,comment,这条可能是帖主被某些搞对立的人整的有点崩溃发的自嘲吧,
文科生,title,来自一个喜欢用ai玩文字游戏的文科女的填表,
文科生,comment,不过最近灰度测试越来越像gpt了，我稳稳地接住你，这就够了,
文科生,comment,这就够了,
文科生,comment,这个“这就够了太经典了不管是吐槽还是玩角色扮演永远都会莫名其妙来这么一句,
文科生,comment,这就够了，值了,
文科生,comment,还真是 我真觉得现版本和gpt一样 接住你了，这就够了,
文科生,comment,笑死我了😂看它每次生成“这就够了”“挺好的”“好像，也不错”我都想够了,
文科生,comment,"你对Gemini""银商极高但爱写八股""这个评价很精准，它确实倾向于输出结构化的、四平八稳的内容",
文科生,comment,应该不是文科生的视角，而是有这么个圈子大家在用它聊天和写剧情，所以倾向于关注这方面并不是文理科差别的原因,
文科生,comment,我gemini到现在还没搞到手 我无助的像个孩子,
文科生,comment,[尬住R]我的一天就要拉我上车🥲🥲🥲我就说开玩笑说Grok太开放了，他就暗示他也可以………,
文科生,content,现在很多孩子讨厌文科、理科生贬低文科，本质不是文科真的不行，而是： 1. 孩子被手机和碎片化信息占满时间，缺少阅读积累，养不出文科需要的理解力和语感，学不懂就排斥,
文科生,content,​ 2. 踩文科的理科生，大多不是真热爱理科，只是理科相对好刷题、好得分，待在舒适区更有安全感,
文科生,content,All in all. 不是文科无用，是环境让人学不了文科，认知差让人看不起文科,
文科生,comment,但凡脑子够用数理化有两个强项，就觉对不会选文科，我们当年反正是这个风气,
文科生,comment,我学理科不代表我文科差，以前分文理班前，我地史政都是最好的，但是文科未来就业面太小，而且人文素养完全可以通过自己阅读实践获得，我毕业后自己读了大量的社科书籍，因为喜欢历史，心理学，我自己也看了很多这方面的书，如果你选择了文科，你肯定不会翻任何一本与之相关的书籍,
文科生,comment,那我学文科也不代表我理科差啊,
文科生,comment,有一说一不是现在，我近三十年前高考就是这说法了，再早一点，我爸那一代，说的是学好数理化，走遍天下都不怕，可是丁点都没提到文科,
文科生,comment,其实很多人都没搞清楚，大家觉得大学没必要学文科≠大家觉得文科没用,
文科生,comment,别的不说，就说一个现象，理科院校老师都会支持主动和学生说，没事多用豆包、deepseek，不会就问，不会就搜，不会写就抄但是要理解，我觉得是顺应时代发展路线的，反关文科院校，老师上课明令禁止不允许用ai做作业，但是最后打分自己也看不出来是不是ai，反而有些学生ai的作业分数更好，不用ai好好学习的学生肯定心理不服气，然后大家就都用ai了,
文科生,comment,我在台湾读的中文系，纯精神享受，毕业了一点用都没有但是人生中有过这四年最浪漫的时光也让我很欣慰了,
文科生,comment,看到了，我喜欢的感觉,
文科生,comment,友友是怎么去台湾读中文的啊太羡慕了,
文科生,comment,好好啊，好恨自己當初為什麼要去北京讀[完啦R],
文科生,comment,我也会后悔没在大陆读在台湾过度自由了导致我除了创意能力好其他什么都不行，在上海读研读死过去了快....,
文科生,comment,要不然来大陆发展吧大陆学历回台湾太不吃香了...,
文科生,comment,天哪好好，在国内普通大学读的汉语言，感觉课大部分都是水课，有时候还要我们学生上台讲，讲差不多一学期，实际上就是老师偷懒，很枯燥乏味,
文科生,comment,学校比较鼓励写作，也搞了专门的团队，有同学毕业前就赚到了几万稿费，只是上大学后我就了丧失创作热情，没怎么关注过,
文科生,comment,我认为中文系是很好的，我最受益的是我能接受到一些很新的观点，多了很多看问题的视角，好的老师讲一节课可以胜过读很多书，因为哪怕读了很多书你也不一定能察觉到那么多隐含的要素,
文科生,comment,而且我觉得中学时代过得过于压抑和辛苦选文科也有好处，那就是多了很多自由的时间，这些自由的时间要用来自我探索，不要放弃思考，歇了一口气后反而会自己主动做一些以前不会做的事,
文科生,comment,对不起嘛我跟评论区的文学家们是两种人我真的没那么喜欢,
文科生,comment,西方文论课是我当奶奶的开始没有文静儒雅，只有被期末周折磨的绝望（一周复习8门，耶稣来了也要去地狱当撒旦的继承人）,
文科生,comment,笑死我了宝宝当奶奶 好可爱呀,
文科生,comment,我爱死中文系了，诗词赋散文小说甲骨小篆语言文献,
文科生,comment,小学喜欢读书，初中开始喜欢语文，但我应试能力不行，考试都平平无奇，纯热爱,
文科生,comment,首先我没说不好，学的时候还是快乐的，但是硕士论文开始以后，我每天以泪洗面,
文科生,content,然后绝望的社会还要掏一把文科的骨灰，说你醒来救救这个世界呀,
文科生,content,」 - 二编： 因为有太多好吃的好玩的想追的剧以及正事要干， 所以不一定所有评论都能看到， 随机刷到哪条骂人的就开启魔法对轰,
文科生,content,划重点：会骂人,
文科生,content,你骂我我就骂你,
文科生,content,你这么关注我，花时间花精力花电量跟我互动，爱我是不是比你自己更多,
文科生,content,……那我也不会感动,
文科生,content,文不文的另说， 好好说话都做不到，你连人不人的都困难,
文科生,content,友好讨论，随意哭笑,
文科生,comment,骂起人来真是文思泉涌，完整的放这里 天气很好，顺便给你们分享灿烂的油菜花（应该是吧 祝大家春来乐赏油菜花，人生处处有才华,
文科生,comment,太会写了天,
文科生,comment,我有时候觉得文科生容易有一种类似解离的感觉，看出来这个社会生病了，但是又无能为力，因为所有人都不信你说的生病了，他们觉得“我很好啊这样多好”可只有你意识到那是病得很深了[完啦R],
文科生,comment,他们反而觉得你病了，整天看这些“没用”的东西，又“赚不到钱”,
文科生,comment,让文科救社会，但没人指望是文科生救这个社会,
文科生,comment,我的老天爷 我文学申博申到现在哭都哭不出来 我真羡慕你们能为这么宏观的事情伤心 研究ai有啥意义 连从文章到文章都难,
文科生,comment,我也……今年刚交了材料……但大概率是没希望，联系导师回的连欢迎报考都没有，就是竞争激烈（我头铁去交了材料，很垃圾的背景和很垃圾的普刊一篇不知道自己在努力什么）,
文科生,content,我单纯不喜欢理科更喜欢文科呗（我确实真的喜欢文科，但我也不确定是不是社会塑造的原因），为什么就非得归因在我的性别上,
文科生,content,反正她一说我心里就应激了，忽然很有斗志就想玩玩这个装置，但后来还是放弃了,
文科生,content,我其实并不太想为了对抗“女生理科不好正常”“女生看不懂科技”等性别刻板印象而努力去做我并不喜欢的事试图证明什么,
文科生,content,总之我讨厌这种让我不开心的麻烦,
文科生,comment,暖妈还是太厉害了,
文科生,comment,暖妈还是太权威了,
文科生,comment,想起来小学托管班老师也是数学150，所以我从小就不信这种刻板印象，之前一个妹妹分科强烈建议只要不是理科完全学不了都去学理，可惜最后没听我的,
文科生,comment,哇太强了高联省一,
文科生,comment,我也因为我学习不错，而且我们补课班的男生学习都一般，那个老师就说“我要是你们我肯定不甘心输给一个女孩”（大致意思嗯,
文科生,comment,天抱抱你……好像比女生差就觉得很不甘心一样,
文科生,comment,那就让他们不甘心去吧,
文科生,comment,我成绩还不错 但从小家长比较注重文学方面的培养所以我文科可能稳定一些 之前学校培优生会议上也是找我分享的语文学习方法， 每次数学物理要是没考好我都会感觉自己给女生丢脸了…物理老师说中考基础化的趋势对我有利 我就很不甘心呐 理科上课我总有一种想证明自己的压力 反而紧张得没法思考了,
文科生,comment,我对学科到没有什么兴趣偏好，希望我们都能找到自己的热爱 不被定义 不必证明 活出自己,
文科生,comment,要开始竞争了，所以要打压你的自信了,
文科生,comment,我就觉得不行就是不行，哪来的后劲，借口那么多,
文科生,comment,其实我也有点为了对抗刻板印象一直在读理工科的意思，但是很多人读理工科也不一定是喜欢，可能就是为了就业前景吗,
文科生,comment,但是身边有越来越多优秀的女性榜样又让我在这条男生很多的道路上安心了很多…希望刻板印象可以在我们这代人的努力下被打破,
文科生,comment,高中化学最差考过30多分但最后学了个化学相关专业，然后专业排名前几其实还是我们几个女生,
文科生,comment,我高中分文理科的时候就受到这种话的影响，我心里就很不服女生理科差这种说法，选了理科，但是我是真不适合学理科，高考完我表哥看我的成绩，说我咋不学文哈哈哈哈，因为语文英语分数很高，其他都很垃，刚上大学经常会想我要是学了文会怎么样,
文科生,content,3.大学报考：听说今年高校文科缩招，无语了 有利方面（偏主观） 1.对于优生来说，更容易冲击高分与名校 这里的指整体分数靠前，但数学，物理等不是特别拔尖，思维相对没有那么天才的,
文科生,content,但在理科受数学的限制，很可能属于垫底的存在,
文科生,content,2.就读体验上，我认为在文科实验班会比在理科实验班好 依旧以我自己为例，文科实验班在学习与生活之间平衡的更好（很难描述到底好在什么地方），学习压力更小一些,
文科生,content,假也比理科实验班放的多了一倍（感谢班主任老师顶住压力给我们放假）,
文科生,content,（文转理不现实，理转文倒是有学姐考上清华的） 我高一时也是被当时历史老师说心动了，想要冲击名校，选文之后也一直没有后悔（虽然历史老师当时挺像个骗子的）,
文科生,content,希望各位都能选择自己合适的道路，预祝各位金榜题名,
文科生,comment,好的，感谢学长解答，那等我先上一学期再定夺选科吧,
文科生,comment,太真实了，赞一个,
文科生,comment,就特别担心学校会采取手段逼迫我选历政地，或者哪怕选到了历政生，会被“走班”给拖累（课程交叉的情况），所以很想知道成绩足够好学校会不会给我提供一些便利（比如把理科班和文科班的地理、生物课放在一个时间线上防止我走班错过历政课or为我单开一个班虽然听起来不太现实）,
文科生,comment,好的，谢谢,
文科生,comment,姐姐我是准高一，然后家里一直在劝我说学理有出路好就业，但是我理科思维不算太好但是我历史没有比物理高一个档次，本来想趁着暑假看看就业趋势的但是又想了想等我大学毕业已经过去七年了，到时候风向还会变，现在就非常纠结和一点点焦虑，还有对高中的恐惧,
文科生,comment,不着急选科，可以看看我主页还有些讲选科的,
文科生,comment,我家姐姐现在就是面临选科问题，好难啊,
文科生,comment,英语单词在初中时就跟着单词书背了，现在已经背完5600词了，假期有在练听力和阅读，开学后除了读后续写作文和语法还用再花费太多的精力了吗,
文科生,comment,鲁迅太多神级作品了，有一篇比较小众的铸剑我也很喜欢,
文科生,comment,这篇真的很惊艳我，太玩味了,
文科生,comment,我最喜欢他的却是社戏，每次看都感觉很宁静,
文科生,comment,因为故事新编也是鲁迅的代表作，而且20年高考一卷考了里面的理水，从那以后许多地方卷就喜欢出故事新编里的文章,
文科生,comment,疫情期间读到故事新编里那篇《理水》的时候也很震撼，太讽刺了,
文科生,comment,边城放护法太高了，只能说算是某个类型的顶配，但达不到这么高的位置,
文科生,comment,张爱玲为啥要选金锁记,
文科生,comment,我也觉得，有没有懂得分析一下，在我看来边城就是个葆有童心的桃花源记，是不是有点过誉了，沈从文我更喜欢他的散文,
文科生,comment,这个我也是纠结了很久，本人也是萧红的忠实读者，不过天妒英才，她离开太早了，而沈先生艺术更圆融成熟，审美更高雅，叙事更含蓄，悲剧有余味，非常符合传统美学 而且他是诗化小说巅峰大师，文学史地位很高的不过萧红文学洛神的实力和天才不可否认呐,
文科生,comment,张的其他小说文字都很有灵气但难免觉得有一股小资情调，但这一部真的是对封建礼教血淋淋控诉，把封建家庭伦理怎么吃掉一个女人，吃掉一整个家庭的过程一五一十的写给你看,
文科生,content,翻出去年的截图……经典刻板印象款偏科纯文选手的高考成绩就是这样的✋现在也学着不用学高数的专业，不出意外的话这辈子都不用和日常计算以外的数学问题打交道了，很幸福,
文科生,content,虽然期末周也背得痛苦但并不后悔,
文科生,content,（认出来的话不要盒谢谢谢谢,
文科生,content,#高考#高考加油#我讨厌数学#不是数学的错是我太菜了#高考应援团,
文科生,comment,睡醒午觉了，整理一下评论区的问题/观点~ ①谢谢大家,
文科生,comment,😚 ②数学118算不算偏科:我觉得每个人的定位和心态都不一样，我和身边同学还有自己其他科目对比觉得还是算偏科的🫠 ③看到评论区大家各不相同的偏科方式觉得好亲切，做到尽善尽美太难啦，我们都已经很棒… ④高考录取本质是限定年份限定地域内的排名竞争，所以大家的差异很难比较，不要吵架🥹 ⑤认为语文没用、搞学科拉踩的:我不爱骂人，您自重吧,
文科生,comment,主包出了麻烦踢踢我，谢谢,
文科生,comment,语文太牛了,
文科生,comment,数字差也没关系，118分足够上北大了，不经典刻板印象款偏科全理选手的高考成绩就是这样的✋,
文科生,comment,很厉害哇宝宝,
文科生,comment,历史不行,
文科生,comment,不行 英语绝对不能退 我每天最期待的就是英语课,
文科生,comment,要退我每天最烦的就是英语课,
文科生,comment,不能退 英语是我的精神支柱 我爱英语,
文科生,comment,那你一个人学可以不[呃R],
文科生,comment,可以那你一个人学,
文科生,comment,可以你一个人学,
文科生,comment,那你一个人学可以嘛我文科就英语学的最差,
文科生,comment,生日快乐啊,
文科生,comment,为啥 我们班香香的 是不是男的太多了我们班男女比51：7,
文科生,comment,我们希望教育会起到他该起到的作用，即使社会是不可教化的,
文科生,comment,从应试教育的死背，到高等教育的照搬西方解构主义，就没什么真正贴合国情的东西，中国哲学完全没人在乎，历史很多时候也教的不够深，这和学生一点关系没有,
文科生,comment,怕啥还有老黑老印呢,
文科生,comment,叠甲，我尊重文科，而且我很喜欢历史，但你说的逻辑学其实是理科，只是国内不太重视这部分罢了,
文科生,comment,我妈也说，国内没有专门教学生逻辑思考，而且我觉得我身边很多人还会自认为我用一套歪理辩论过你，是他厉害死了 真是无语,
文科生,comment,文学（我）和小王里打辅助是一样的，赢了（好事）不会有人说你好，输了（坏事）一定挨骂,
文科生,comment,可怜我又学文又打辅助，但是我一个不会改，因为我喜欢,
文科生,comment,之前和学理科的学妹聊过相关问题，发现其实真正读过书的文科生理科生都在互相羡慕，实际上自己的苦只有自己懂，只说文科生轻松学得好学的水，没看过文科生为了就业一个个卷成什么样，只说理科生好就业，没看过理科生学的多苦多累,
文科生,comment,分析的真好，我不理解为什么一定要贴标签，文科理科都执着于自己的标签，每个人都不是单一的，我喜欢文但是又不想放弃理科，所以高中学的理，对于文科学习是我的兴趣爱好,
文科生,comment,我的很多朋友都是文科生我们可以聊很好，我也可以和我同学聊很好，每一种专业和职业只要存在都是必要的，说白了最可恶的是最早给文科生理科生贴标签的人,
文科生,comment,中国文化的传播比日本差多了,
文科生,comment,天后面你的案例分析太精彩了，对原句的一一剖析和辩驳，同文科生，我无法做到像你这样清晰流畅地表述出来，这写出来就是一段很精彩的论述,
文科生,comment,谢谢你让我对文科的信心更进一分，原来是我自己的学艺不精，还需要更多的写作和讨论,
文科生,content,田野调查很fun啊 #并且有自己的见解#一个人上网挺无助的#文科生#田野调查,
文科生,comment,我的天好搞笑哈哈哈哈哈,
文科生,comment,天哪真可以吗[呃R]谢谢你,
文科生,comment,点进来就被骂了,
文科生,comment,谢谢姐姐分享的方法呀嘿嘿,
文科生,comment,我只是爱看类似的书，但理论和现实要连接,
文科生,comment,您目前在积累理论，可以看看一些案列，然后在事件上用案例来理解具象一下,
文科生,comment,的确迈出去感受，然后生产符合自己经验和体验的理论模式（eg.对于教育的看法，个人经验得出的），再和大牛的观点对比发现的差别，然后理解差别可能就不怎么混乱了也许 俺只是爱好，祝您在人文社科玩好,
文科生,comment,我是学文学的啦hhh有时候会涉及到一些纯理论非常让人头疼（站在前人肩膀也是一件费劲的事hhh不过很痛苦的同时也很有趣）落实到有效的现实意义也是一个困境，不过我猜想可能都会在行动中慢慢得到答案,
文科生,comment,不要伤春悲秋这点太重要了,
文科生,comment,想做人文的人，一定是非常有主见的人，且坚强有毅力，逻辑缜密，这背后对应的是很多人文学者的生产力：提出观点，纵观古今，举例论证，自圆其说,
文科生,comment,点了，共情有敏感有但缺乏洞察本质的能力和逻辑分析能力，可以感知但无法阐释，这样很难产出学术成果，现在非常痛苦，一边被文学吸引一边被文学痛打,
文科生,comment,人文和社科还不一样 人文需要很强的共情能力内心要有一丝纯真 社科的话我觉得就是爱给自己找思考的苦吃 对世界充满着好奇心 爱钻牛角尖,
文科生,comment,坐得住，换句话说是耐得住寂寞，人物社科有很多研究就是自己和自己较劲，且需要量变到质变的过程，没什么捷径可走,
文科生,comment,像在顺流而下的河流中忍受可能淹死的不安，但不满足任何一个游泳圈一样地，尽量理解和诠释世界的每一种可能性,
文科生,comment,然后不把任何理论当成手术刀一样切割世界，而是首先看到人本身，对人有一种包容和爱,
文科生,comment,因为人文社科难免带着某种框架在看待世界，积累知识和理论的过程是不可或缺的，但是最终是为了看到世界，而不是看见理论,
文科生,comment,第三点真的很难，有时候我们做课题做研究，会不自觉沉浸到具体小现象和理论的视角去，然后丢失整个研究全局和失去对原本要做的对象的视野，感觉这种平衡要学一辈子,
文科生,title,【高中必看】选科规划与职业对应，未来不迷茫,
文科生,content,今天，就让我们一起探索选科规划与职业的对应关系，让你的未来之路不再迷茫,
文科生,content,#选科规划#职业对应#职业发展#教育规划#未来不迷茫#职业选择,
理科生,comment,工科没人文关怀，应该多搞点人文讲堂，讲讲历史经济人文，思想文化,
理科生,comment,别ex我们工科了行不行，学专业课本来就累还要学这些跟为了就业本身专业毫不相干的东西，工科有些哪怕已经落伍倒是好歹能见微知著，就像计算机学PHP好歹会让你顺便学学js，h5，我们学人文干嘛，ex自己吗，还要期末考，给期末周加负担吗,
理科生,comment,地理还是有用的吧气象也很有用啊,
理科生,content,虽然我要是学文科会更完了个皮蛋#梗图#上学精神状态#脑容量有限#理科生日常#创人#我的学习状态#人间真实#学生#中学生精神状态#此图有梗,
理科生,comment,生物遗传学那里好难,
理科生,comment,Okok，谢谢学姐,
理科生,comment,高考后期生物拉不开分，除了个别高得离谱的都差不多水平 ，很多东西你现在觉得难，题写多了都是老一套来来回回考，大部分都是必得分类型（我之前甚至都觉得辅导班生物老师吃不上饭）当然，我的意思是，如果选生物对你未来更好的话，就不要因为现在觉得生物难自己学不会而放弃,
理科生,comment,相应的，你觉得自己喜欢更适合地理的话，也是很好的,
理科生,comment,谢谢学姐😭我担心好久呢，这样的话就没事了,
理科生,comment,谢谢你不过我对地理更感兴趣，并且这次生物在班级排35名去了,
理科生,comment,喔~原来如此,
理科生,comment,我真不行了,
理科生,comment,但是我不选物化生的话更是废物,
理科生,content,怎么没人给我们工科女高考加油,
理科生,content,原作者是#就像是失去神经#这辈子就这样了#工科#工科女,
理科生,comment,怎么说呢还是没连上,
理科生,comment,啊啊啊谢谢宝,
理科生,content,🌚 下周回来画后续，这几天真的太特么忙了，再过几个小时我就要去搞学校的艺术节，等会还要准备过两天学校实践活动的东西，烦💢#oc#自设#画画#理科生#文科生#高中生心理状态#心选哥#高中#选科#你我的选择,
理科生,comment,期待心选哥证明成功,
理科生,comment,搞史同（以前搞过国拟）选了物化生，现在正在持续痛苦中……,
理科生,comment,现在初三开始考虑选科，也是搞省城拟的，但是好像都不太推荐选纯文关键是一上物理化学课就犯困我现在都不知道到底该怎么办了,
理科生,comment,其实初三还不用太着急选科，等到了高一上把每一科都接触了再来考虑也不迟，毕竟高中的科目和初中是有很大区别的[棒R],
理科生,comment,首先我真的真的真的很喜欢历史，其次我有点史同属性，最后我理科真的很差,
理科生,comment,太真实了,
理科生,comment,救命，难道男学霸真有模板…我真的爆笑了老哥,
理科生,comment,羡慕你的才华,
理科生,comment,问问，喜欢这种男生会有结果吗,
理科生,comment,太有了姐妹，早点下手，一抓一个准,
理科生,comment,完蛋我紫老头理科差的要死,
理科生,comment,一样一样 能不能管管文科紫薯的活路🥹,
理科生,comment,怎么面相都骨里骨气的（骨折眉）,
理科生,comment,快乐小狗女想当法医有希望吗,
理科生,comment,可是我们班的女生理科战神，她有刘海，不凸嘴，喜欢穿黑色或深色的衣服，身材也不干瘦，就是普通身材微胖爱吃小零食，下课的时候经常会见到她拿出一袋小零食来吃她，这也不影响她数学考110以上，理综考100以上只能说我羡慕不来,
理科生,comment,是，初中难度这样是正常，但是大部分人做不到，不然你以为为什么叫理科战神,
理科生,comment,宝贝，我现在就去发一个母亲经典皮肤，母亲一般是长头发，和蔼严厉又温柔的，然后有一个人跳出来说我妈是短头发，然后引用你的经典评论，所以你妈是假的呗任何人和事物的形象都不是单一的，而是多样的,
理科生,comment,如果你连这点认知都不清晰的话，建议你回去读一下小学六年级，谢谢😊,
理科生,comment,我想表达的是 这个分数一般般不算好 你们对好的定义太差了些 不知道你们年级第一什么水平 也可能是你这个学校一般般,
理科生,comment,真是没时间跟你们闹了，你们带着恶意上网发表言论，有时候真的不会被自己蠢到吗,
理科生,comment,说话敢这么趾高气扬,
理科生,comment,班里初中数学120/120的女战神，理综扣5分内，上了高中依旧崩溃,
理科生,comment,我作为一个理科生双眼皮，特八卦，有刘海，不凸嘴上课也不是很听讲，而且最重要的是我特别爱在课上吃零食，谁敢说我不爱吃零食,
理科生,comment,刻板印象了，一年前我还是高中理科生，不凸嘴，高马尾，韩式八字，圆框眼镜，穿彩色短袖，外向，爱吃零食，没有crush,
理科生,comment,可是我们数学年级第一的女生，乐观开朗活泼，人缘超好有刘海，爱吃零食，还看小说，上课积极，数学110以上（满分120）,
理科生,comment,对男生不感兴趣是真的，我读高中的时候我前桌喜欢我老找我玩我完全不知道，毕业后才知道,
理科生,title,笑死我了，霸道数学强制爱🤣,
理科生,comment,没事，我挺喜欢数学的，话说音乐有人学得下去吗,
理科生,comment,呃呃，只要不谈口风琴和那些难懂的字母，我都学的下去，数学我真不行,
理科生,comment,那太棒了，我数学第一喵话说把音乐打死吧，谢谢(*^o^*),
理科生,comment,我就是高中纯理科能去985最后选了一个五院双非 我真的想死了,
理科生,comment,哈哈哈哈哈同为理科生学法学，我大二就准备跨考理工科了厌恶这个行业了，从一开始满怀热情到现在课都不想听，高投入低回报的专业,
理科生,comment,太好了你没去实习，去南昌实习倒贴钱上班然后他们给你做一堆初中生都可以干的活零薪资才绝望,
理科生,comment,没事的我当时还有高中学妹问我法学咋样，我说别学法学，她还不信，她高考完就把我删了，大概率双非，也有可能二本吧，不知道她有没有后悔，你在劝的时候人家就觉得你怕她跟你抢饭碗，实际上我们连饭都没得吃，根本不存在抢饭碗一说,
理科生,comment,其实能学到东西都算好的，可是做一堆初中生就能做的垃圾活还要贴钱,
理科生,comment,非常垃圾的专业，赶快跨考工科吧，看到小红书一个清华博主说清北法硕年薪二十万就是好工作，可是我高中同学（理科班）一个普通211工科本校招就开了30万,
理科生,comment,对 我在跨考前一个复旦法硕，本科也是法学，她跟我说找工作很难，在考虑要不要转码，我的天呐复旦都这样了然后我思考了很久最终决定跨考了,
理科生,comment,非常垃圾，top院校的文科也是文科，我们学校软工本科校招就月入过万，年包二三十万，法学生要本硕➕n段实习➕论文竞赛拉满才能达到➕985,
理科生,comment,毕业即考公，考不上公就失业，谁也不想去律所,
理科生,comment,对啊，我感觉这个发展太不平衡了，我老家是安徽的，目前合肥都在发展高新技术，为什么南昌连高新企业都很少，而且教育资源也不咋地，高考难度大，高校资源也不太好，一个省就只有一个中游 211，江财跟广东那块对口，但是连双一流都没有，真应该政策照顾一下了,
理科生,comment,就是啊，法务还要求垂直经验，法务工资低其实是有原因的，他不能给公司带来实际产出，不像技术人员可以直接给公司创造价值，而且法务门槛还高，累死累活一个法考证什么都得不到,
理科生,comment,这个问题确实是难住我了，现在计算机争议也挺大的，但如果要跨考的话这两个专业我还是更推荐法学一点（哪怕我是反理科生学法最锋利的剑）,
理科生,comment,人大不差吧，至少去律所应该起薪有一万吧，还想考研去人大读法学呢,
理科生,comment,哇，不可能哇，你这可是人大啊,
理科生,comment,你厌恶的或许是别人梦寐以求的河南理科生（我们那年还分文理，当初学理也只是因为比学文志愿好填一点），从小都想法学可惜阴差阳错没有学成，大二了也没释怀，意难平，可能已经成为我得不到的执念了吧，心中的苦,
理科生,comment,我也是老高考的学生，也很热爱法律甚至复读了一年只为了学法，但怎么说呢自己当时的眼界观念根本达不到现在这个水平，信息闭塞压根不知道现在的大环境情况，可能是因为我要步入社会了所以考虑问题的角度会比以前要更现实一些,
理科生,comment,我总和同学说我热爱的是法律而不是法学,
理科生,comment,我当年要是去个211随便读电气机械计算机，去本省医科大读口腔,
理科生,comment,不是所有人都适合体制内想考公比如本人，理科生拿六百多分读了这个破法律只是当时被忽悠说律师赚钱多法检工作很体面有社会地位工科不考公也能活的不错，法学现在不考真的完蛋了，我现在每天都感觉自己犯罪了似的，前途乌黑,
理科生,comment,我甚至是被迫学的法，小镇做题家没有任何资源外语奇差无比，表达能力和记忆能力齐寄哐当一下被丢来就学法了,
理科生,comment,相反，理科生学的冷门工科后悔当时没学法，非常讨厌工科,
理科生,comment,同是理科生 从人大法学院毕业工作5年 越来越讨厌法律工作,
理科生,content,一些日常拍的🎞️ 📸：奥林巴斯u3 #生活中的小碎片#分享片刻#好好生活皆如所愿#生活需要分享欲#我的日常#每一帧都是热爱,
理科生,comment,不行看到你这个是真的笑了,
理科生,comment,对于世界观最大的冲击莫过于，当你意识到那些基本粒子电子什么的，并不是一个实际的球体或者物体，它们是某种波或者概念，没办法被光学真正看见，而你的身体却是由这种看不见的东西构成的,
理科生,comment,哇，那你很厉害(不过厉害的前提是其他科目全部及格),
理科生,comment,没事，加加油，阅读理解题可以上网搜一搜模板，咱这个年龄段应该不会考太难的，一种类型就那么几条固定搭配，而且还不一定是全有，都是从原文里来找，然后就是那个原文，你寻找能力太弱的话，可以上网多搜搜咱这个年龄段要做的题，或者前几年的考试题,
理科生,comment,我们班的理科战神是运动战神,
理科生,comment,我不行了zi′yi吗,
理科生,comment,博主，战神的鞋黑鞋白底居多吧[笑哭了R]哈哈哈,
理科生,comment,还有一个，遇到喜欢的人特别宠特别溺爱,
理科生,content,你开始大量阅读各种书籍，黑塞、伍尔夫、三岛纪由夫、简媜，你也喜欢余华、史铁生,
