Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
二模,comment,一个死爷爷一个死奶奶,中性,无,low
二模,comment,诶诶诶等等什么死爷爷死奶奶,中性,无,low
二模,comment,难道中考二模西城海淀也一样吗,焦虑,学业,medium
二模,comment,红线硬的劈穿地球……,中性,无,low
二模,comment,回复：其实是中考一摸 二模没考呢（十万粉男装）💤,焦虑,学业,medium
二模,comment,哈哈哈，下棋下的天崩地裂,中性,无,low
二模,comment,回复：不止，做完所有就会发现有四篇的完形填空都一样一个是爸爸妈妈分着的，死了爷爷和死了奶奶下棋的故事,中性,无,low
二模,comment,强1美0老祖宗的规矩，这次我站海西,中性,无,low
二模,comment,回复：比海淀美算不算,中性,无,low
二模,comment,海西牛逼,中性,无,low
二模,comment,这次我站海西,中性,无,low
二模,comment,支持强1美0，但西城美在哪,中性,无,low
二模,comment,回复：历史文化建筑美不美,中性,无,low
二模,comment,美那就是0,中性,无,low
二模,comment,我们老师今天作业留的海淀b篇，没看题直接做毫无障碍,中性,无,low
二模,comment,当时老师留作业还意味深长地笑了笑,中性,无,low
二模,comment,但是感觉海淀b篇题比西城难西城没错海淀错俩,中性,无,low
二模,comment,回复：文章一样题目不一样,中性,无,low
二模,comment,回复：我也觉得,中性,无,low
二模,comment,海淀题目出的难一点哈哈哈,中性,无,low
二模,comment,可是我真的很好奇为啥 甚至一堆词和表达都一样,中性,无,low
二模,comment,我觉得是教研员之间的把戏,中性,无,low
二模,comment,也不知道是偷偷串通好了的还是冥冥之中的默契,中性,无,low
二模,comment,考生或成教研员把戏play中的一环,中性,无,low
二模,comment,回复：啊啊啊我服了,愤怒,社会,medium
二模,comment,回复：一模也有很多这样的,焦虑,学业,medium
二模,comment,我们老师说没有串通过,中性,无,low
二模,comment,就是都不约而同考了,中性,无,low
二模,comment,红线比钢筋硬,中性,无,low
二模,comment,回复：哈哈哈哈哈哈 真的,中性,无,low
二模,comment,西海私相授受中,中性,无,low
二模,comment,秽乱后宫,中性,无,low
二模,comment,罪不容诛,中性,无,low
二模,comment,回复：行吧共舞双强刽子手,中性,无,low
二模,comment,（乐）哎……打入冷宫,中性,无,low
二模,comment,唯一的区别就是把爷爷改成了奶奶嗯，对，然后都一样,中性,无,low
二模,comment,英语完型吗,中性,无,low
二模,comment,终于有人发现了我跟我们班同学说，他们还跟我说什么是我看错了666，估计他们也就是没好好做吧,中性,无,low
二模,comment,时间倒流中,中性,无,low
二模,comment,回复：现在我估计也看不懂 cd 篇，我就这样毫无进步全是退步,中性,无,low
二模,comment,西海死了,中性,无,low
二模,comment,别管 殉情中,中性,无,low
二模,comment,回复：双死即he,中性,无,low
二模,comment,真的，我做海淀的还以为跟西城出重复了，反复检查题目,中性,无,low
二模,comment,西海99,中性,无,low
二模,comment,我也是哈哈哈哈哈一边做一边怀疑自己的印象,中性,无,low
二模,comment,考完一看真是,中性,无,low
二模,comment,看不懂但是西海99,中性,无,low
二模,comment,我求你了吧,中性,无,low
二模,comment,回复：我不会是唯一异地ip吧😱,中性,无,low
二模,comment,回复：啊啊啊啊啊啊在此评论区中争当最显眼ip,中性,无,low
二模,comment,莫名其妙点进来吃了一口西海……事已至此99,中性,无,low
二模,comment,要不看看海淀一模和昌平一模的完型呢,焦虑,学业,medium
二模,comment,高中吗，初三一模也是，大概就是把爷爷换奶奶了吧,焦虑,学业,medium
二模,comment,这就是情书从初三写到高三吗,中性,无,low
二模,comment,是的我们有一个孩子,中性,无,low
二模,comment,海西99,中性,无,low
二模,comment,我记得之前有一个完型一个奶奶棋一个爷爷棋来着,中性,无,low
二模,comment,忘了哪个区了,中性,无,low
二模,comment,我记得海淀考的比西城晚，那这算不算失误呢,中性,无,low
二模,comment,没有 同一天同时考的哈哈哈,中性,无,low
二模,comment,我同意这门亲事,中性,无,low
二模,title,北京高三生｜二模考完…人已疯🫨,焦虑,学业,medium
二模,content,人生建议——补药在最后一刻改答案啊,中性,无,low
二模,content,清理一些草稿箱里的库存 谁敢看最后一张： #fyp#08#女高#高三生#北京#北京高中生#live图#生活碎片#高中生#日常分享,中性,无,low
二模,comment,这边建议是除非 很确定的，其他就都别动了，保持一致就好,中性,无,low
二模,comment,笑死我了 你出米我就打,中性,无,low
二模,comment,唉 我在这里立flag 再也不会在最后改答案,中性,无,low
二模,comment,直觉未必是对的，哈哈,中性,无,low
二模,comment,现在多错了，也许下次就少错了妹妹加油,正面,学业,low
二模,comment,痛失8分,中性,无,low
二模,comment,回复：我们真的投降了,中性,无,low
二模,comment,回复：已老实，以后能不能不要手快,中性,无,low
二模,comment,相信第一感,中性,无,low
二模,comment,回复：你也很帅,中性,无,low
二模,comment,回复：第一次夸,中性,无,low
二模,comment,回复：真好看，妹妹啥星座，你好,中性,无,low
二模,comment,最后一张抽象了,中性,无,low
二模,comment,本体出现,中性,无,low
二模,comment,筑波美美嘟,中性,无,low
二模,comment,又刷到你了啦我也刚考完二模,焦虑,学业,medium
二模,comment,小妹妹哪个区的,中性,无,low
二模,comment,学妹哦嗨呦,中性,无,low
二模,comment,高三哪有不疯的,中性,无,low
二模,comment,硬撑罢了,中性,无,low
二模,comment,改答案错了是好事啊，还没到最后一脚又多了个提高点,中性,无,low
二模,title,东城初三二模出分了,焦虑,学业,medium
二模,content,比一模高了9分，名次却退步了,焦虑,学业,medium
二模,comment,我们366校排309,中性,无,low
二模,comment,你们年级一共才320人,中性,无,low
二模,comment,我们考366啊,中性,无,low
二模,comment,这次直升班孩子都参加考试了下滑是正常的,中性,无,low
二模,comment,真哒，我们老师没说,中性,无,low
二模,comment,二模直升孩子也参加排名了吗,焦虑,学业,medium
二模,comment,我们老师说他们参加了考试但是分数不计入排名🤔,焦虑,学业,medium
二模,comment,回复：那就不知道,中性,无,low
二模,comment,排名有了吗,焦虑,学业,medium
二模,comment,回复：是年排退步了吗,中性,无,low
二模,comment,据说二模不给区排,焦虑,学业,medium
二模,comment,回复：实际有吗,中性,无,low
二模,comment,回复：给了区排,中性,无,low
二模,comment,回复：有区排信息可以参考下么,中性,无,low
二模,comment,请问401分的话，年排大概在多少,中性,无,low
二模,comment,同401,中性,无,low
二模,comment,我们学校总625人 415是年4其他我不知道 根据学校定吧 主要还是看区排,中性,无,low
二模,comment,这份在东城能排多少名,中性,无,low
二模,comment,老师说这次有直升班的一起排名，所以不准,焦虑,学业,medium
二模,comment,回复：校排是，不知道区排是不是,中性,无,low
二模,comment,完全看不懂了，这是多呀，还是少啊,中性,无,low
二模,comment,我们哪会好像是650满分,中性,无,low
二模,comment,现在满分510，这个分的基础上再加70就是成绩,中性,无,low
二模,comment,这应该是440满分的,中性,无,low
二模,comment,回复：是不是加了直升的孩子 所以校排下降了,中性,无,low
二模,comment,回复：也不是总瞎改什么⁉,中性,无,low
二模,comment,你们多少名啊,中性,无,low
二模,comment,区排名老师说还没出,焦虑,学业,medium
二模,comment,回复：蹲个区排,中性,无,low
二模,comment,高中没问题，好高中就难了,中性,无,low
二模,comment,老师发的吗,中性,无,low
二模,comment,对，刚发的，区排老师说还没出,中性,无,low
二模,comment,回复：现在问，区排出了,中性,无,low
二模,comment,分数不高,中性,无,low
二模,comment,亲，哪个学校啊，,中性,无,low
二模,comment,物理道法按70算的吧,中性,无,low
二模,comment,嗯，满分70,中性,无,low
二模,comment,哪个学校,中性,无,low
二模,comment,能问哪个学校吗,中性,无,low
二模,comment,415校排能到多少,中性,无,low
二模,comment,东城的二模卷，把通州孩子考傻了,焦虑,学业,medium
二模,comment,哪个初中的,中性,无,low
二模,comment,这是哪个学校的啊,中性,无,low
二模,comment,哪个学校啊,中性,无,low
二模,comment,排名挺好的,焦虑/正面,学业/生活,medium
二模,title,26年东城初三二模陆续出分，来蹲蹲区排,焦虑,学业,medium
二模,content,总分557 这个成绩大概什么水平,中性,无,low
二模,content,不知道志愿怎么填#南京鼓楼区二模#中考复习,焦虑,学业,medium
二模,comment,物化咋学的挺高的,中性,无,low
二模,comment,我是做往年的模考题 还有跟着老师学,中性,无,low
二模,comment,回复：能问问物理时间是咋分配的吗 总是感觉时间不够用,焦虑,学业,high
二模,comment,附中的水平了吧,中性,无,low
二模,comment,四大都有点危险,中性,无,low
二模,comment,政治怎么学的,焦虑,学业,medium
二模,comment,保底南京十三中,中性,无,low
二模,comment,冲冲四大应该能进了,正面,学业,low
二模,title,来说说东城二模,焦虑,学业,medium
二模,content,二模结束了，大家都考的怎么样,焦虑,学业,medium
二模,content,心态彻底崩塌了#一模#备战中考#中考#中考复习#二模#东城二模,焦虑,学业,medium
二模,comment,去年就是二模比一模还难，其实中考肯定是会更简单，我们东城区一模4158，二模4380，中考3068，因为文科会放水,焦虑,学业,medium
二模,comment,二模文科超难，不知是不是只有我这么觉得,焦虑,学业,medium
二模,comment,请问中考区排是几号出呀 是比分先出嘛,焦虑,学业,medium
二模,comment,回复：出区排了吗,中性,无,low
二模,comment,这是什么分数，看不懂呀,中性,无,low
二模,comment,回复：是排名吧,焦虑,学业,medium
二模,comment,我猜测因为是线上流水阅卷，各校老师评阅标准和松紧程度不一定一致，各校老师还要自己校对一遍，再出分,中性,无,low
二模,comment,那个作文是不是都是AI判,中性,无,low
二模,comment,回复：老师判吧，ai是辅助工具而已,中性,无,low
二模,comment,回复：我们用机器，不知是不是辅助,中性,无,low
二模,comment,通州都出了,中性,无,low
二模,comment,回复：还可以，区排没出呢,中性,无,low
二模,comment,什么时候正式出分啊,中性,无,low
二模,comment,初三二模远程线上阅卷，采用统一标准、统一时间、各学科阅卷教师在各校利用区内网络，登录区阅卷平台进行流水阅卷的方式完成,焦虑,学业,medium
二模,title,河西二模成绩对标出来了吗,焦虑,学业,medium
二模,content,#初三生#初三#初中#成绩#二模#中考加油#中考上岸,焦虑/正面,学业,high
二模,comment,三片校还没出呢,中性,无,low
二模,comment,三片校上午出分了,中性,无,low
二模,comment,回复：哦哦，我们这真够慢的,中性,无,low
二模,comment,回复：我们10点多就出了,中性,无,low
二模,comment,回复：我们学校每次都得最后一个，明天见了,中性,无,low
二模,comment,包括听力了吗,中性,无,low
二模,comment,包括英语听力吗,中性,无,low
二模,comment,肯定五所水平了,中性,无,low
二模,comment,挺好水平,中性,无,low
二模,comment,厉害，校排什么位置,中性,无,low
二模,title,吉林二调,中性,无,low
二模,content,吉林二调吉林二调#吉林二模#吉林高三期末#完形填空#高考英语#高中英语,焦虑,学业,medium
二模,comment,回复：感觉不能对,中性,无,low
二模,title,2025年5月北京海淀高三二模数学试卷及解析,焦虑,学业,medium
二模,content,选填整体难度适中，需要细心认真作答，第10题计算时要想到lg10 = 1，第13题和第14题都适合从图象角度思考分析，第15题可以用来复习回顾下立体几何相关知识,中性,无,low
二模,content,第19题题干简单，给出的隐含条件非常多，计算过程涉及根号和分式，对计算功底要求较高,中性,无,low
二模,content,第20题第二问需要进行复杂的二阶导运算，结合分类讨论分析函数图象单调性，难度较高,中性,无,low
二模,content,#北京高考#北京高考数学#北京高中数学#北京高考数学复习#数学高考题型与技巧#高考提分#北京高中生#北京高中生家长#数学思维,焦虑/正面,学业,high
二模,comment,第三题ABD什么区别啊,中性,无,low
二模,comment,注意下x的取值范围哈，双曲线焦点在x轴上，B是双曲线的左支，D是双曲线的右支[棒R],中性,无,low
二模,comment,这个为什么是150呀求告知,中性,无,low
二模,comment,通分计算出来的哈，2*3*5*5=150[棒R],中性,无,low
百日誓师,content,26届高考生百日誓师居然在大年初二#高考生#我与高考的难忘经历 高三下学期开学90多天就高考了,焦虑,学业,medium
百日誓师,comment,看看日历2月27号才是，正月十一百日誓师,中性,无,low
百日誓师,comment,🐼 让我25届先笑,中性,无,low
百日誓师,comment,阴历生日,中性,无,low
百日誓师,comment,阳历生日,中性,无,low
百日誓师,comment,回复：不中了俺,中性,无,low
百日誓师,comment,227啊,中性,无,low
百日誓师,comment,哦这意味着高三上学期也会很长对吗……,中性,无,low
百日誓师,comment,要上七个月,中性,无,low
百日誓师,comment,回复：ttony 我靠半年多cnm,中性,无,low
百日誓师,comment,回复：,中性,无,low
百日誓师,comment,好…好…好,中性,无,low
百日誓师,comment,回复：是时候退学了,中性,无,low
百日誓师,comment,你听谁说的百日誓师是2月27日，2026年2月27日是正月十一,中性,无,low
百日誓师,comment,对啊，为什么都说大年初二,中性,无,low
百日誓师,comment,春节时间跟今年都不一样，百日誓师肯定往后延了啊,中性,无,low
百日誓师,comment,不应该是高考都是同一天百日誓师都是在2月27号吗,焦虑,学业,medium
百日誓师,comment,我很奇怪为什么会觉得是在大年初二,中性,无,low
百日誓师,comment,回复：这么说只是为了引流罢了,中性,无,low
百日誓师,comment,但是高考时间不会延啊 百日誓师怎么延,焦虑,学业,medium
百日誓师,comment,应该不是吧，今年高考的百日誓师在2.27明年应该也是一样,焦虑,学业,medium
百日誓师,comment,对的2月27日,中性,无,low
百日誓师,comment,因为这个蛇年有380多天，所以明年过年就二月底了,中性,无,low
百日誓师,comment,回复：过年是二月17完全不冲突,正面,学业,low
百日誓师,comment,26届就百日誓师了,中性,无,low
百日誓师,comment,我25届都还没有呢,中性,无,low
百日誓师,comment,回复：奥奥吓我一跳,中性,无,low
百日誓师,comment,这么离谱…,愤怒,社会,medium
百日誓师,comment,假的，看日历是2月27日,中性,无,low
百日誓师,comment,今年高考的，但是我们开学还是三月三号，应该都可以延迟百日誓师吧,焦虑,学业,medium
百日誓师,comment,你们高三开学真晚啊,中性,无,low
百日誓师,comment,到底是谁说在大年初二 看看日历,中性,无,low
百日誓师,comment,在2月27号 28号左右啊,中性,无,low
百日誓师,comment,都说大年初二，但凡看看日历呢,中性,无,low
百日誓师,title,去迎接应该你的 更好的明天.#百日誓师 #学校,中性,无,low
百日誓师,content,何必苦诉争春时 我来之时便是春#中国红#百日誓师#中考加油#中考#you#励志人生,焦虑/正面,学业,medium
百日誓师,title,百日誓师和成年礼穿这个我真的要吐血了,中性,无,low
百日誓师,content,#百日誓师#成年礼,中性,无,low
百日誓师,comment,后续已发,中性,无,low
百日誓师,comment,我们也是...,中性,无,low
百日誓师,comment,说吧，谁是皇帝，学生都是大臣样打扮,中性,无,low
百日誓师,comment,回复：好好笑哈哈哈哈哈哈,中性,无,low
百日誓师,comment,笑鼠,中性,无,low
百日誓师,comment,求你们去看后续,中性,无,low
百日誓师,comment,回复：哈哈哈哈哈哈哈哈好抽象啊,中性,无,low
百日誓师,comment,回复：四川的成人礼这么抽象了吗,中性,无,low
百日誓师,comment,校长眼中的自己：,中性,无,low
百日誓师,comment,快哉快哉,中性,无,low
百日誓师,comment,回复：校长也是江湖悠悠了,中性,无,low
百日誓师,comment,哈哈哈,中性,无,low
百日誓师,comment,笑得小女子快哉快哉,中性,无,low
百日誓师,comment,回复：这就对了嘛,中性,无,low
百日誓师,comment,难怪名字叫陛下哈哈哈哈哈,中性,无,low
百日誓师,comment,男生穿白蓝当翩翩公子，然后让女生穿红黑,中性,无,low
百日誓师,comment,不过红黑其实挺庄重的，蓝白色一般人穿上去都蛮显黑显胖的（,中性,无,low
百日誓师,comment,而且个人觉得同价位下红黑的质感会比蓝白好一点,中性,无,low
百日誓师,comment,过些年回看，其实红黑没这么尬，蓝白…可不一定,中性,无,low
百日誓师,comment,红黑可是尊贵的配色,中性,无,low
百日誓师,comment,老师你们这么多人关注我等我们办完我就出后续哈,中性,无,low
百日誓师,comment,这边联名上书，qjl也穿我们就穿，不然我买龙袍哈,中性,无,low
百日誓师,comment,不准因为我已经穿过了,正面,学业,high
百日誓师,comment,回复 _11Biiaa. h2o2 : 求照片,中性,无,low
百日誓师,comment,回复：求成人礼那天你给我打视频,中性,无,low
百日誓师,comment,小朋友别偷图,中性,无,low
百日誓师,comment,单说这个衣服侧面漏腰就不可能，要是真的成人礼穿这个，家长不得冲进校长办公室去,正面,学业,low
百日誓师,comment,回复：我发的是卖家秀啊，没说是自己,中性,无,low
百日誓师,comment,回复：其实还可以，现在是自愿购买,中性,无,low
百日誓师,comment,回复：我要有这么好看就好了，我发的只是卖家秀,中性,无,low
百日誓师,comment,哈哈哈哈哈我们学校去年也是这个，有男生穿的像妖道,中性,无,low
百日誓师,comment,给你们开开眼,中性,无,low
百日誓师,comment,回复：哈哈，其实还挺好的,正面,生活,medium
百日誓师,comment,回复：这我能说，跟我当年的衣服一模一样，好丑,焦虑,学业,medium
百日誓师,comment,回复：妈耶跟我们当年一样,中性,无,low
百日誓师,comment,回复：笑不出来，这衣服我初中真让我们穿过，用来祭孔,中性,无,low
百日誓师,comment,你们是租的还是买的呢,中性,无,low
百日誓师,comment,哇有一点痞帅 又有一点古风,中性,无,low
百日誓师,comment,回复：,中性,无,low
百日誓师,comment,回复：别说了我表弟成人礼真的穿的这个,中性,无,low
百日誓师,comment,回复：哈哈哈哈哈哈哈哈哈,中性,无,low
百日誓师,comment,回复：哈哈哈哈哈哈哈哈,中性,无,low
百日誓师,comment,回复：,中性,无,low
百日誓师,comment,下面笑的声音特别大，我们在上面演的死压嘴角,中性,无,low
百日誓师,comment,民国这个还好,中性,无,low
百日誓师,comment,最好的我们同款,中性,无,low
百日誓师,comment,jcy的来时路,中性,无,low
百日誓师,comment,民国这个真的还好,中性,无,low
百日誓师,comment,你这个，我们当时表演节目统一租过，博主发那个，我们成人礼家长提议统一穿，快哉快哉,中性,无,low
百日誓师,comment,你怎么知道七中万达成人礼就穿的这个呵呵呵登过基了已经,中性,无,low
百日誓师,comment,我们学校现在的校长就是你们以前的老师,中性,无,low
百日誓师,comment,回复：通锦吗还是哪个学校啊,中性,无,low
百日誓师,comment,回复：天府sdyz,中性,无,low
百日誓师,comment,回复：噢噢噢噢,中性,无,low
百日誓师,comment,这衣服我十二年前穿过,中性,无,low
百日誓师,comment,现在怎么还有，我真服了我天呐,愤怒,社会,medium
百日誓师,comment,回复：天我们当年也是18年穿的这个,中性,无,low
百日誓师,comment,回复：当时去拍艺术照我妈说这个丑我不听，我非要这个…,焦虑,家庭,high
百日誓师,comment,回复：哈哈哈哈哈哈哈哈因为那几年还有再往前几年，宫，美人心计都是汉宫剧,中性,无,low
百日誓师,comment,回复：笑死我了哈哈哈哈,中性,无,low
百日誓师,comment,那很快哉快哉了,中性,无,low
百日誓师,comment,你们到时候也要穿吗,中性,无,low
百日誓师,comment,回复：不会，校服上阵,中性,无,low
百日誓师,comment,回复：小女子不才,中性,无,low
百日誓师,comment,我们成人礼全体高三学生校长帽,中性,无,low
百日誓师,comment,那也是很有生活了,中性,无,low
百日誓师,comment,遭了 我们也是……,中性,无,low
百日誓师,comment,我们当时是穿这种哈哈哈哈哈（2021年的时候）,中性,无,low
百日誓师,comment,咋家长也要穿啊,焦虑,家庭,high
百日誓师,comment,回复：哈哈哈哈不是每一位都要穿，只有学生代表和家长代表要穿,焦虑,家庭,high
百日誓师,comment,回复：你们学校怪舍得的，还搞个茶几,中性,无,low
百日誓师,comment,回复：哈哈哈哈哈,中性,无,low
百日誓师,comment,这影楼装居然还有人在用……便宜的汉服也不少啊,中性,无,low
百日誓师,comment,领导就感觉好像二三十年没通网似的,中性,无,low
百日誓师,comment,回复：穿出去都嫌丢人那种,中性,无,low
百日誓师,comment,重要的不是汉服与否 是领导几十年如一日的品味啊,中性,无,low
百日誓师,comment,有没有可能是因为这玩意它便宜，领导一般都是首选性价比,中性,无,low
百日誓师,comment,我们这个是自费的就50块钱,中性,无,low
百日誓师,comment,md 我以前成人礼也穿这个...很像,中性,无,low
百日誓师,comment,回复：感觉是桂林中学,中性,无,low
百日誓师,comment,回复：不是不是 我成绩没那么好 不过我确实是桂林的 这衣服还是我们校长从你们学校借的,中性,无,low
百日誓师,comment,hello tyl我带我诡秘来凑热闹了,中性,无,low
百日誓师,comment,求老公你回来和我们一起穿,中性,无,low
百日誓师,comment,回复 _11Biiaa. h2o2 : 依稀记着你穿的p1,中性,无,low
百日誓师,comment,我是80后，08年成人礼，那一年国家多灾多难的，成人礼学校组织我们穿着校服在烈士陵园对着杨靖宇将军的雕像宣誓，我印象超级深刻，校长讲话阶段我们就泣不成声了，那一刻真的觉得自己成年了，是大人了，肩膀上要扛起好多好多责任了，大家是真的卯着劲想为国家做贡献,中性,无,low
百日誓师,comment,现在的成年礼，emmm，看不懂了……,中性,无,low
百日誓师,comment,感觉你们的成人礼好有意义,中性,无,low
百日誓师,comment,我们那届疫情末尾，根本没有成年礼,中性,无,low
百日誓师,comment,按理说每年成年礼都是徒步几十公里到烈士陵园这样,中性,无,low
百日誓师,comment,回复：我们还好，烈士陵园在市区，虽然也是徒步去但不到十公里，能走得动，回学校还是坐的大巴车,中性,无,low
百日誓师,comment,最大的问题是质量，质量好了这衣服不会丑,中性,无,low
百日誓师,comment,但是图上明显是塑料质感,中性,无,low
百日誓师,comment,质感稍微能看的传统汉服至少也要两三百起步，想想全校这么多人，经费应该不允许,中性,无,low
百日誓师,comment,回复：有白菜价哒，我买的唐制一套一百多，虽然没有多高档但是至少看着像正常衣服,中性,无,low
百日誓师,comment,回复：学校不可能每届都买新衣服的，买好点的，一年穿一次，多穿几届，均摊一下也不会很贵,中性,无,low
百日誓师,comment,回复：曹县的那种一百左右就能拿下吧,中性,无,low
百日誓师,comment,任何衣服成为校服都会变丑,中性,无,low
百日誓师,comment,妹子们先放一张 后续等学校照片出来发个新贴,中性,无,low
百日誓师,comment,刷到了一个直播叫什么天府师大也穿的这个哈哈哈,中性,无,low
百日誓师,comment,我们的很类似，但是当时觉得还好诶,中性,无,low
百日誓师,comment,回复：啊哈哈哈哈哈哈可能是我们的记忆美化了,中性,无,low
百日誓师,comment,我嘞个豆，我们成人礼的时候就是那套黑的,中性,无,low
百日誓师,comment,我们当时真的穿的这个 别笑,中性,无,low
百日誓师,comment,回复：就是研学去的一个地方 顺便搞了这个成人礼 整个年段都穿 这是我们班合照,中性,无,low
百日誓师,comment,这种古早影楼装他们怎么找到的…,中性,无,low
百日誓师,comment,回复 汤圆与粽子是同类,中性,无,low
百日誓师,comment,来来来我来艾特出这所私人学校,中性,无,low
百日誓师,comment,h2o2 为啥不给我顶上去,中性,无,low
百日誓师,comment,稳了❤️‍🔥,中性,无,low
百日誓师,comment,别笑了……我们真是第一张图片上的那一套啊,中性,无,low
百日誓师,comment,右边怎么感觉是个红色塑料袋,中性,无,low
百日誓师,comment,回复：我的抽象同桌把裙子从头上套下去了,中性,无,low
百日誓师,comment,回复：笑死我了哈哈哈哈哈哈,中性,无,low
百日誓师,title,银川二中成人礼＆百日誓师,中性,无,low
百日誓师,content,#百日誓师#成人礼#18岁成人礼#十八岁成人礼#限定女高,中性,无,low
百日誓师,comment,干死六盘,中性,无,low
百日誓师,comment,六盘的百日誓师长啥样,中性,无,low
百日誓师,comment,高一高二的没看上,中性,无,low
百日誓师,comment,哈哈哈为什么,中性,无,low
百日誓师,comment,回复：咦咦咦……,中性,无,low
百日誓师,comment,哈哈哈还是那样吗,中性,无,low
百日誓师,comment,记忆被拉回了11年前,中性,无,low
百日誓师,comment,就想问一下现在还抓改裤子的吗,中性,无,low
百日誓师,comment,我也不太清楚,中性,无,low
百日誓师,comment,回复：我8年前改裤子还被抓了,中性,无,low
百日誓师,comment,我们那时候改个小裤脚把自己弄得跟个非主流一样，现在想起来就觉得尴尬😅,中性,无,low
百日誓师,comment,回复：现在还有 不过比我们那时候好看多了,自卑,自我,high
百日誓师,comment,我就记得我们那阵教导主任天天在校门口抓头发不合格和改裤脚的,中性,无,low
百日誓师,comment,回复：现在的学妹都会收拾打扮了，我们10年前那会儿女生一个改裤子一个头发让金主任给抓惨了哈哈哈哈哈哈哈,中性,无,low
百日誓师,comment,2024中考 目标是二中,焦虑,学业,medium
百日誓师,comment,加油，明年我也要高考了,焦虑/正面,学业,medium
百日誓师,comment,都会有的,中性,无,low
百日誓师,comment,闪光少女们,中性,无,low
百日誓师,comment,姐姐，二中的成人礼不能穿礼服嘛,中性,无,low
百日誓师,comment,应该是夏天还有一个成人礼可以穿礼服,中性,无,low
百日誓师,comment,哇好多美女,中性,无,low
百日誓师,comment,2023中考，非～常想考二中,焦虑,学业,medium
百日誓师,title,又是一年百日誓师,中性,无,low
百日誓师,comment,这是去年啦 我已经大一了,中性,无,low
百日誓师,comment,回复：哈哈哈哈哈哈学妹好,中性,无,low
百日誓师,comment,大学还有誓师吗,中性,无,low
百日誓师,comment,这是高中,中性,无,low
百日誓师,comment,回复：大学轻松很多,中性,无,low
百日誓师,comment,谁的宝宝这么美啊,中性,无,low
百日誓师,comment,我将关注你，美少女,中性,无,low
百日誓师,comment,哎呀我都两年了,中性,无,low
百日誓师,comment,华南理工，好厉害,中性,无,low
百日誓师,comment,姐姐你好美啊…,中性,无,low
百日誓师,comment,多人追你嗎,中性,无,low
百日誓师,comment,祝您金榜题名,中性,无,low
百日誓师,content,每次去学校都要浪费最少 一个半小时，放学前不能 出校门只能找个小教室偷 偷拿手机出来看网课,中性,无,low
百日誓师,content,百日誓师能不去就不去吧 我不觉得这对我的人生有 什么重大的意义,中性,无,low
百日誓师,content,去了焦 虑发作，身心俱疲,中性,无,low
百日誓师,comment,支持你 百日誓师就是毫无意义的仪式感 我也打算百日誓师和成人礼都不参与,中性,无,low
百日誓师,comment,回复：不会吧，我们这边都不办这些，感觉也还好,中性,无,low
百日誓师,comment,回复：或者你可以当天突然告诉他你身体不舒服实在去不了,中性,无,low
百日誓师,comment,那想问问你是拿啥理由请假的,中性,无,low
百日誓师,comment,不跟你们讲，百日逝世之后，反而人们会进入一种很松懈的状态基本上吧就刚开始，特别那啥，慢慢的就无力，一般出现这种状况的还都是中等生,中性,无,low
百日誓师,comment,我们年级主任不知道脑子怎么想的，当时才高二，让我们去参加高三的百日誓师，说提前感受高三氛围，百日誓师还特么安排到周日早上八点开始,中性,无,low
百日誓师,comment,前一天晚上六点才回去，还留了作业，本来第二天下午就两点上课，睡眠不足都一周了还不让我好好补个觉,委屈,人际,high
百日誓师,comment,我也不去了,中性,无,low
百日誓师,comment,怎么样了,中性,无,low
百日誓师,comment,因为学校百日誓师去年爬香山，正好放松一下,中性,无,low
百日誓师,comment,姐妹，你是拿啥理由请的,中性,无,low
百日誓师,title,2025年初三百日誓师活动方案,中性,无,low
百日誓师,content,2025年初三百日誓师活动方案#初三毕业生百日誓师#中考加油,焦虑/正面,学业,medium
百日誓师,comment,老师 有电子版嘛,中性,无,low
百日誓师,comment,回复：怎么获得,中性,无,low
百日誓师,comment,怎么取课件,中性,无,low
百日誓师,comment,有没有背景墙ppt,中性,无,low
百日誓师,comment,怎么取方案,中性,无,low
百日誓师,title,百日誓师，谱写青春华章,中性,无,low
百日誓师,content,#洛阳中招#高中#初中#百日誓师#青春 百日誓师大会是一个传统的中国教育仪式，通常在新学期开始前举行，目的是激励学生努力学习，提高他们的自我管理和自律能力,正面,学业,low
百日誓师,content,在大会上，学校领导和老师会向学生发表讲话，鼓励他们设定目标，并承诺在接下来的100天里全力以赴地实现这些目标,中性,无,low
百日誓师,content,百日誓师大会通常包括以下步骤： 誓词：在大会上，学生会一起宣誓，表达对学习和自我提升的承诺和决心,中性,无,low
百日誓师,content,目标设定：学生需要设定自己的目标和计划，并与班主任或老师商讨,中性,无,low
百日誓师,content,师生互动：老师会在大会上与学生互动，鼓励他们设定具体的目标，并提供指导和帮助,中性,无,low
百日誓师,content,活动：为了激励学生参与，一些有趣的活动通常会在百日誓师大会期间举行，例如运动会、文艺表演等,中性,无,low
百日誓师,content,总结：在100天期间结束后，学校通常会举行一次总结会议，学生和老师会回顾自己的学习和成长过程，分享经验和教训,中性,无,low
百日誓师,content,通过百日誓师大会，学生可以更好地规划自己的学习和生活，增强自我管理和自律能力，以及培养坚韧和毅力精神,中性,无,low
百日誓师,content,百日誓师大会已经结束，但是我们的努力和奋斗刚刚开始,正面,学业,low
